faction_id|id|name|type|cp_cost|legend|turn|phase|detachment|description|
SM|000008389006|GRIM RETRIBUTION|Unforgiven Task Force – Strategic Ploy Stratagem|1|Stern and vengeful as they are, the warriors of the Unforgiven Chapters deliver swift retribution to any foe foolish enough to try to lay them low.|Opponent’s turn|Shooting phase|Unforgiven Task Force|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has shot.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that had one or more models <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a> as a result of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Your unit can shoot as if it were your Shooting phase, but it must target the enemy unit that just attacked it, and can only do so if that enemy unit is an eligible target.|
SM|000008491003|ARMOUR OF CONTEMPT|Vanguard Spearhead – Battle Tactic Stratagem|1|The belligerence of the Adeptus Astartes combined with their post-human physiology makes them unyielding foes to face.|Either player’s turn|Shooting or Fight phase|Vanguard Spearhead|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time an attack targets your unit, worsen the Armour Penetration characteristic of that attack by 1.|
SM|000008491005|STRIKE FROM THE SHADOWS|Vanguard Spearhead – Battle Tactic Stratagem|1|To evade one’s enemies and sow confusion can be a deadly weapon in itself.|Your turn|Shooting phase|Vanguard Spearhead|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00096" data-tooltip-content="#tooltip_content00096" data-tooltip-anchor="#tooltip_content00096"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes a ranged attack that targets an enemy unit that is more than 12" away, improve the Ballistic Skill and Armour Penetration characteristics of that attack by 1. If one or more enemy models are <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a> as a result of those attacks, select one of those destroyed models; that destroyed model’s unit must take a <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock test</a>.|
SM|000008491004|SURGICAL STRIKES|Vanguard Spearhead – Battle Tactic Stratagem|2|Every tyrant must fear the assassin's blade, and the vanguard spring ambushes with precision coordination.|Either player’s turn|Fight phase|Vanguard Spearhead|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00096" data-tooltip-content="#tooltip_content00096" data-tooltip-anchor="#tooltip_content00096"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> unit from your army that has not been selected to fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, melee weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Precision">[PRECISION]</a></span> ability.|
SM|000008491007|GUERRILLA TACTICS|Vanguard Spearhead – Strategic Ploy Stratagem|1|At the opportune moment, Space Marine infiltration units slip away from battle, only to relocate ready to strike the foe again.|Opponent’s turn|Fight phase|Vanguard Spearhead|<b>WHEN:</b> End of your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> Up to two <span class="tooltip00097" data-tooltip-content="#tooltip_content00097" data-tooltip-anchor="#tooltip_content00097"><span class="kwb">PHOBOS</span></span> and/or <span class="tooltip00519" data-tooltip-content="#tooltip_content00519" data-tooltip-anchor="#tooltip_content00519"><span class="kwb">SCOUT</span> <span class="kwb">SQUAD</span></span> units from your army, or one other <span class="tooltip00096" data-tooltip-content="#tooltip_content00096" data-tooltip-anchor="#tooltip_content00096"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> unit from your army.<br><br><b>EFFECT:</b> Remove those units from the battlefield and place them into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.<br><br><b>RESTRICTIONS:</b> Each unit selected for this Stratagem must be more than 3" away from all enemy models.|
SM|000008491006|CALCULATED FEINT|Vanguard Spearhead – Strategic Ploy Stratagem|1|A feigned retreat can be used to overextend eager foes or draw them into deadly arcs of fire.|Opponent’s turn|Charge phase|Vanguard Spearhead|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, just after an enemy unit <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">declares a charge</a>.<br><br><b>TARGET:</b> One <span class="tooltip00096" data-tooltip-content="#tooltip_content00096" data-tooltip-anchor="#tooltip_content00096"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> unit from your army that was selected as a target of that charge.<br><br><b>EFFECT:</b> Your unit can make a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal move</a> of up to D6", or up to 6" instead if it is a <span class="tooltip00097" data-tooltip-content="#tooltip_content00097" data-tooltip-anchor="#tooltip_content00097"><span class="kwb">PHOBOS</span></span> or <span class="tooltip00519" data-tooltip-content="#tooltip_content00519" data-tooltip-anchor="#tooltip_content00519"><span class="kwb">SCOUT</span> <span class="kwb">SQUAD</span></span> unit.<br><br><b>RESTRICTIONS:</b> You cannot select a unit that is within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy units.|
SM|000008491002|A DEADLY PRIZE|Vanguard Spearhead – Wargear Stratagem|1|Warriors of a Vanguard Spearhead will rig critical objectives with explosives to deny them to the enemy.|Either player’s turn|Command phase|Vanguard Spearhead|<b>WHEN:</b> Start of the <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00096" data-tooltip-content="#tooltip_content00096" data-tooltip-anchor="#tooltip_content00096"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00102" data-tooltip-content="#tooltip_content00102" data-tooltip-anchor="#tooltip_content00102"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">MOUNTED</span></span> unit from your army within range of an <a href="/wh40k10ed/the-rules/core-rules/#Objective-Markers">objective marker</a> you control.<br><br><b>EFFECT:</b> That objective marker is said to be Sabotaged, and remains under your control even if you have no models within range of it, until your opponent controls it at the start or end of any turn. While an objective marker is Sabotaged and under your control, each time an enemy unit ends a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal</a>, <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a>, <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back</a> or <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge move</a> within range of that objective marker, roll one D6: on a 2+, that enemy unit suffers D3 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
TAU|000008443002|A TEMPTING TRAP|Kauyon – Battle Tactic Stratagem|1|Kauyon teaches that many things can be used to bait a trap, luring the foe into position.|Your turn|Shooting phase|Kauyon|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> unit from your army that has not been selected to shoot this phase. The first time you use this Stratagem, you must also select one <a href="/wh40k10ed/the-rules/core-rules/#Objective-Markers">objective marker</a> that is not in your opponent’s deployment zone; until the end of the battle, this becomes your Trap objective marker.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes a ranged attack that targets an enemy unit within range of your Trap objective marker, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.<br><br><b>RESTRICTIONS:</b> You cannot use this Stratagem during the first or second <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle rounds</a>.|
TAU|000008443003|POINT-BLANK AMBUSH|Kauyon – Battle Tactic Stratagem|1|Devastating firepower need not be applied from afar, especially when striking an unsuspecting foe.|Your turn|Shooting phase|Kauyon|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes a ranged attack that targets an enemy unit within 9", improve the Armour Penetration characteristic of that attack by 1.<br><br><b>RESTRICTIONS:</b> You cannot use this Stratagem during the first or second <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle rounds</a>.|
TAU|000008443004|COORDINATE TO ENGAGE|Kauyon – Battle Tactic Stratagem|1|T’au Hunter Cadres work in close coordination to destroy the most dangerous enemy targets.|Your turn|Shooting phase|Kauyon|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> unit from your army that has just been selected as an Observer unit (see <span class="tooltip00126" data-tooltip-content="#tooltip_content00126"><span class="tt kwbu">For</span> <span class="tt kwbu">the</span> <span class="tt kwbu">Greater</span> <span class="tt kwbu">Good</span></span>).<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes an attack that targets their Spotted unit, improve the Ballistic Skill characteristic of that attack by 1 and, if your unit has the <span class="tooltip00038" data-tooltip-content="#tooltip_content00038" data-tooltip-anchor="#tooltip_content00038"><span class="kwb">MARKERLIGHT</span></span> keyword, that attack has the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">[IGNORES COVER]</a></span> ability.|
TAU|000008443007|WALL OF MIRRORS|Kauyon – Battle Tactic Stratagem|1|T’au Stealth Cadres utilise obfuscation fields and wide-band refraction beams to mask their advance.|Opponent’s turn|Fight phase|Kauyon|<b>WHEN:</b> End of your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Stealth-Battlesuits"><span class="kwb kwbo">STEALTH</span></a>, <a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Ghostkeel-Battlesuit"><span class="kwb kwbo">GHOSTKEEL</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Commander-Shadowsun"><span class="kwb kwbo">COMMANDER</span> <span class="kwb kwbo">SHADOWSUN</span></a> unit from your army.<br><br><b>EFFECT:</b> Remove your unit from the battlefield and place it into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.<br><br><b>RESTRICTIONS:</b> You cannot target a unit that is within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy units.|
TAU|000008443005|COMBAT EMBARKATION|Kauyon – Wargear Stratagem|1|Those who act as the lure in the Kauyon must be ready to make a hasty withdrawal once the enemy closes into killing range, lest they be trapped.|Opponent’s turn|Charge phase|Kauyon|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, just after an enemy unit has <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">declared a charge</a>.<br><br><b>TARGET:</b> One <span class="tooltip00113" data-tooltip-content="#tooltip_content00113" data-tooltip-anchor="#tooltip_content00113"><span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> <span class="kwb">INFANTRY</span></span> unit from your army that was selected as one of the targets of that charge, and one friendly <span class="tooltip00387" data-tooltip-content="#tooltip_content00387" data-tooltip-anchor="#tooltip_content00387"><span class="kwb">TRANSPORT</span></span>.<br><br><b>EFFECT:</b> Your unit can <a href="/wh40k10ed/the-rules/core-rules/#Embark">embark</a> within that <span class="kwb">TRANSPORT</span>. If it does, your opponent can select new targets for that charge.<br><br><b>RESTRICTIONS:</b> Every model in your <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> <span class="kwb">INFANTRY</span> unit must be within 3" of that <span class="kwb">TRANSPORT</span> and there must be sufficient <a href="/wh40k10ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> to embark the entire unit.|
TAU|000008443006|PHOTON GRENADES|Kauyon – Wargear Stratagem|1|Hurling a volley of photon grenades, the T’au leave their enemies dazzled and disorientated, unable to close the distance into combat at a crucial moment.|Opponent’s turn|Charge phase|Kauyon|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, just after an enemy unit has <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">declared a charge</a>.<br><br><b>TARGET:</b> One <span class="tooltip00388" data-tooltip-content="#tooltip_content00388" data-tooltip-anchor="#tooltip_content00388"><span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> <span class="kwb">GRENADES</span></span> unit from your army that was selected as one of the targets of that charge.<br><br><b>EFFECT:</b> That enemy unit must immediately take a <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock test</a>, and until the end of the phase, subtract 2 from <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge rolls</a> made for that enemy unit.|
TAU|000008822003|A TRAP WELL LAID|Kroot Hunting Pack – Battle Tactic Stratagem|1|The Kroot have long perfected the art of ambush hunting, their packs working in deadly concert.|Either player’s turn|Shooting phase|Kroot Hunting Pack|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00115" data-tooltip-content="#tooltip_content00115" data-tooltip-anchor="#tooltip_content00115"><span class="kwb">KROOT</span></span> unit from your army that has not been selected to shoot or fight this phase.<br><br><b>EFFECT:</b> After your unit has resolved its attacks this phase, select one enemy unit that was hit by one or more of those attacks. Until the end of the phase, each time a <span class="kwb">KROOT</span> model from your army makes an attack that targets that enemy unit, unless the attacking unit is <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shocked</a>, improve the Armour Penetration characteristic of that attack by 1.|
TAU|000008822002|JOIN THE HUNT|Kroot Hunting Pack – Battle Tactic Stratagem|2|When a Kroot Hunting Pack closes in on its prey, there are often other hunters waiting to join in the fray and take their share of any spoils.|Either player’s turn|Any phase|Kroot Hunting Pack|<b>WHEN:</b> Any phase.<br><br><b>TARGET:</b> One <span class="tooltip00145" data-tooltip-content="#tooltip_content00145" data-tooltip-anchor="#tooltip_content00145"><span class="kwb">KROOT</span> <span class="kwb">INFANTRY</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Kroot-Hounds"><span class="kwb kwbo">KROOT</span> <span class="kwb kwbo">HOUNDS</span></a> unit from your army that was just <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a>. You can use this Stratagem on that unit even though it was just destroyed.<br><br><b>EFFECT:</b> Add a new unit to your army identical to your destroyed unit, in <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>, at its <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strength</a>.<br><br><b>RESTRICTIONS:</b> This Stratagem cannot be used to return destroyed <a href="/wh40k10ed/the-rules/tyrannic-war">Character units</a> to <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Attached units</a>.|
TAU|000008822006|GUERRILLA WARRIORS|Kroot Hunting Pack – Strategic Ploy Stratagem|1|Kroot see no value in stand-up fights, caring little for honour or glory. They hit and fade, frustrating their foes and bleeding them by degrees until - weakened and out of position - they are rendered vulnerable.|Your turn|Movement phase|Kroot Hunting Pack|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, just after a <span class="tooltip00115" data-tooltip-content="#tooltip_content00115" data-tooltip-anchor="#tooltip_content00115"><span class="kwb">KROOT</span></span> unit from your army <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Falls Back</a>.<br><br><b>TARGET:</b> That <span class="kwb">KROOT</span> unit.<br><br><b>EFFECT:</b> Until the end of the turn, your unit is eligible to shoot and <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a>.|
TAU|000008822005|THE GRISLY FEAST|Kroot Hunting Pack – Strategic Ploy Stratagem|1|The psychological impact of witnessing one's comrades being dismembered and devoured by gore-splattered Kroot cannot be overstated.|Either player’s turn|Fight phase|Kroot Hunting Pack|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00115" data-tooltip-content="#tooltip_content00115" data-tooltip-anchor="#tooltip_content00115"><span class="kwb">KROOT</span></span> unit from your army that <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a> one or more enemy units this phase.<br><br><b>EFFECT:</b> In your opponent’s next <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, each enemy unit within 6" of your unit must take a <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock test</a>. If the unit taking that test is <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a>, subtract 1 from that test. Enemy units affected by this Stratagem do not need to take any other <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock tests</a> in the same phase.|
TAU|000008822007|HIDDEN HUNTERS|Kroot Hunting Pack – Strategic Ploy Stratagem|1|The Kroot are experts in camouflage and concealment, able to utilise cover in ways most foes would never consider and - to their great misfortune - do not anticipate.|Opponent’s turn|Shooting phase|Kroot Hunting Pack|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00115" data-tooltip-content="#tooltip_content00115" data-tooltip-anchor="#tooltip_content00115"><span class="kwb">KROOT</span></span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, your unit can only be selected as the target of a ranged attack if the attacking model is within 12".|
TAU|000008822004|EMP GRENADES|Kroot Hunting Pack – Wargear Stratagem|1|Furnished by T’au allies or returning Farstalkers, these electromagnetic grenades wreak havoc with the animuses of armoured fighting vehicles.|Either player’s turn|Shooting phase|Kroot Hunting Pack|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy <span class="kwb">VEHICLE</span> unit is selected to shoot or fight.<br><br><b>TARGET:</b> One <span class="tooltip00603" data-tooltip-content="#tooltip_content00603" data-tooltip-anchor="#tooltip_content00603"><span class="kwb">KROOT</span> <span class="kwb">GRENADES</span></span> unit from your army within 8" of that enemy <span class="kwb">VEHICLE</span> unit.<br><br><b>EFFECT:</b> Until the end of the phase, worsen the Weapon Skill and Ballistic Skill characteristics of that enemy Vehicle unit’s weapons by 1.|
TAU|000008812005|COMBAT DEBARKATION|Mont’ka – Battle Tactic Stratagem|1|The most aggressive Fire caste warriors sometimes spring from moving transports, roll with the impact of landing, and come up with weapons already blazing.|Your turn|Shooting phase|Mont’ka|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00113" data-tooltip-content="#tooltip_content00113" data-tooltip-anchor="#tooltip_content00113"><span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> <span class="kwb">INFANTRY</span></span> unit from your army that <a href="/wh40k10ed/the-rules/core-rules/#Disembark">disembarked</a> from a <span class="kwb">TRANSPORT</span> this turn.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes an attack that targets the closest enemy unit, you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.|
TAU|000008812004|FOCUSED FIRE|Mont’ka – Battle Tactic Stratagem|1|Mont’ka doctrine heavily emphasises the massed concentration of fire upon a single target at a time, obliterating each component of the enemy force in succession with a series of unrelenting barrages.|Your turn|Shooting phase|Mont’ka|<b>WHEN:</b> Start of your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> Two <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> units from your army that have not been selected to shoot this phase, and one enemy unit.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in either of your units makes an attack, it can only target that enemy unit (and only if it is an eligible target for that attack), and when resolving that attack, improve the Armour Penetration characteristic by 1.<br><br><b>RESTRICTIONS:</b> You cannot use this Stratagem during the fourth or fifth <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle rounds</a>.|
TAU|000008812003|AGGRESSIVE MOBILITY|Mont’ka – Battle Tactic Stratagem|1|By advancing swiftly into commanding positions, Mont’ka forces maximise the benefits of their enemies' shock and disorientation.|Your turn|Movement phase|Mont’ka|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> unit from your army that has not been selected to move this phase.<br><br><b>EFFECT:</b> Until the end of the phase, if your unit <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advances</a>, do not make an <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance roll</a> for it. Instead, until the end of the phase, add 6" to the Move characteristic of models in your unit.|
TAU|000008812002|PINPOINT COUNTER-OFFENSIVE|Mont’ka – Battle Tactic Stratagem|1|Mont’ka emphasises rapid evolving threat-analysis and the application of overwhelming firepower to eliminate emergent high-priority targets.|Either player’s turn|Any phase|Mont’ka|<b>WHEN:</b> Any phase.<br><br><b>TARGET:</b> One <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> unit (excluding <span class="tooltip00115" data-tooltip-content="#tooltip_content00115" data-tooltip-anchor="#tooltip_content00115"><span class="kwb">KROOT</span></span> units) from your army that was just <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a>. You can use this Stratagem on that unit even though it was just destroyed.<br><br><b>EFFECT:</b> Until the end of the battle, each time a <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> unit (excluding <span class="kwb">KROOT</span> units) from your army makes an attack that targets the enemy unit that just destroyed your unit, you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|
TAU|000008812006|PULSE ONSLAUGHT|Mont’ka – Strategic Ploy Stratagem|2|Rather than charge into hand-to-hand combat, T’au soldiery instead intensify their fire patterns, pinning their advancing foes and staving off their onslaught.|Your turn|Shooting phase|Mont’ka|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00113" data-tooltip-content="#tooltip_content00113" data-tooltip-anchor="#tooltip_content00113"><span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> <span class="kwb">INFANTRY</span></span> unit (excluding <span class="tooltip00115" data-tooltip-content="#tooltip_content00115" data-tooltip-anchor="#tooltip_content00115"><span class="kwb">KROOT</span></span> units) from your army that has just shot, and one enemy unit (excluding <span class="kwb">MONSTERS</span> and <span class="kwb">VEHICLES</span>) hit by one or more of those attacks.<br><br><b>EFFECT:</b> Until the end of your opponent’s next turn, that enemy unit is shaken. While a unit is shaken, subtract 2 from its Move characteristic and subtract 2 from <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> and <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge rolls</a> made for it.|
TAU|000008812007|COUNTERFIRE DEFENCE SYSTEMS|Mont’ka – Wargear Stratagem|2|Point-defence systems trigger as incoming fire is detected, blasting projectiles from the air and lessening the power of the enemy fusillade.|Opponent’s turn|Shooting phase|Mont’ka|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time an attack is allocated to your unit, subtract 1 from the Damage characteristic of that attack.|
TAU|000008816005|THE ARRO’KON PROTOCOL|Retaliation Cadre – Battle Tactic Stratagem|1|Commander Arro’kon’s teachings are considered pre-eminent in the art of engaging and eliminating numerically overwhelming enemy formations.|Your turn|Shooting phase|Retaliation Cadre|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00324" data-tooltip-content="#tooltip_content00324" data-tooltip-anchor="#tooltip_content00324"><span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> <span class="kwb">BATTLESUIT</span></span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes an attack that targets an enemy unit that contains 6 or more models, that attack has the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 1]</a></span> ability. If that attack targets an enemy unit that contains 11 or more models, it has the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 2]</a></span> ability instead.|
TAU|000008816002|FAIL-SAFE DETONATOR|Retaliation Cadre – Epic Deed Stratagem|2|Devices are incorporated into some battlesuits either to prevent high-ranking pilots being taken alive for interrogation or to prevent just such fatal explosions.|Either player’s turn|Any phase|Retaliation Cadre|<b>WHEN:</b> Any phase, just after a <span class="tooltip00324" data-tooltip-content="#tooltip_content00324" data-tooltip-anchor="#tooltip_content00324"><span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> <span class="kwb">BATTLESUIT</span></span> model from your army is <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a>.<br><br><b>TARGET:</b> That destroyed model’s unit. You can use this Stratagem on that unit even if that unit was just destroyed.<br><br><b>EFFECT:</b> Before removing your model from play, if it has the <a href="/wh40k10ed/the-rules/core-rules/#Assault">Deadly Demise</a> ability, do not roll for that ability; instead, you can choose whether the result of that roll is a 1 or a 6. If your model does not have the Deadly Demise ability, roll one D6 for each unit within 6" of it: on a 4+, that unit suffers D3 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
