id|name|faction_id|source_id|legend|role|loadout|transport|virtual|leader_head|leader_footer|damaged_w|damaged_description|link|
000001182|Ancient On Bike|SM|000000239||Characters|<b>This model is equipped with:</b> bolt pistol; twin boltgun; Astartes chainsword.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Ancient-On-Bike|
000001183|Terminator Squad|SM|000000139|Terminator armour is a marvel of technology that enables its wearer to survive anything, from the stresses of teleportation to earth-shaking artillery bombardments. So equipped, Terminator Squads can appear in the midst of the foe or stride unstoppably across the field towards them, firing their weapons all the while.|Other|<b>Every model is equipped with:</b> storm bolter; power fist.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Terminator-Squad|
000001184|Terminus Ultra|SM|000000239||Other|<b>This model is equipped with:</b> 3 Terminus lascannons; 2 lascannons; armoured tracks.||false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Terminus-Ultra|
000001185|Sicaran Battle Tank|SM|000000237|The Sicaran is one of the rarest relic tanks seen on the battlefields of the 41st Millennium. Its unique design dates back to the Great Crusade. The most potent of the Sicaran’s distinctive systems is the twin accelerator cannon, whose accuracy and rate of fire are far in excess of other weapons of its class.|Other|<b>This model is equipped with:</b> heavy bolter; Herakles-pattern autocannon; armoured tracks.||false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Sicaran-Battle-Tank|
000001188|Vindicator|SM|000000139|The Vindicator is a dedicated siege tank. It can smash obstacles aside with its massive shield, rumbling into the perfect firing position to unleash its demolisher cannon, a weapon so destructive it can blow apart enemy fortifications, annihilate columns of infantry and shatter armoured tanks with terrifying ease.|Other|<b>This model is equipped with:</b> demolisher cannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Vindicator|
000001189|Mastodon|SM|000000237|The Mastodon is one of the heaviest assault transports ever fielded by the Space Marines, reserved for use against the most heavily fortified positions. Several times the size of a Land Raider, the Mastodon’s primary role is to deliver armoured warriors directly into the breach created with the siege melta array mounted on the vehicle’s armoured prow.|Other|<b>This model is equipped with:</b> 2 heavy flamers; 2 lascannons; siege melta array; skyreaper battery; armoured tracks.|This model has a transport capacity of 45 Adeptus Astartes Infantry models. Each <span class="tooltip00072" data-tooltip-content="#tooltip_content00072" data-tooltip-anchor="#tooltip_content00072"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00073" data-tooltip-content="#tooltip_content00073" data-tooltip-anchor="#tooltip_content00073"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00074" data-tooltip-content="#tooltip_content00074" data-tooltip-anchor="#tooltip_content00074"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip00514" data-tooltip-content="#tooltip_content00514" data-tooltip-anchor="#tooltip_content00514"><span class="kwb">CENTURION</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">OBLITERATOR</s></span> model takes up the space of 3 models. This model can also transport up to 2 <span class="tooltip00076" data-tooltip-content="#tooltip_content00076" data-tooltip-anchor="#tooltip_content00076"><span class="kwb">DREADNOUGHT</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">HELBRUTE</s></span> models (these models take up the space of a number of models equal to their Wounds characteristic e.g. A <span class="kwb">DREADNOUGHT</span> with a Wounds characteristic of 8 would take up the space of 8 models).|false|||1-10|While this model has 1-10 wounds remaining, subtract 6 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Mastodon|
000001190|Stormtalon Gunship|SM|000000139|Fast and manoeuvrable, the Stormtalon is an aerial interceptor optimised for escorting Stormraven Gunships. While fast enough to engage in aerial combat, its pilot can switch on the Stormtalon’s repulsor systems, making it agile enough to closely support infantry in defence or on the attack.|Other|<b>This model is equipped with:</b> skyhammer missile launcher; twin assault cannon; armoured hull.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Stormtalon-Gunship|
000001191|Stormraven Gunship|SM|000000139|The Stormraven superbly combines the role of reliable combat drop-ship and deadly aerial combatant. A capacious troop bay and thick layers of armour allow it to effectively transport squads of Space Marines – and, thanks to its magna-grapples, even a Dreadnought – into the very heart of battle.|Other|<b>This model is equipped with:</b> 2 stormstrike missile launchers; twin assault cannon; typhoon missile launcher; armoured hull.|This model has a transport capacity of 12 <span class="tooltip00096" data-tooltip-content="#tooltip_content00096" data-tooltip-anchor="#tooltip_content00096"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models and 1 <span class="tooltip00076" data-tooltip-content="#tooltip_content00076" data-tooltip-anchor="#tooltip_content00076"><span class="kwb">DREADNOUGHT</span></span> model. Each <span class="tooltip00072" data-tooltip-content="#tooltip_content00072" data-tooltip-anchor="#tooltip_content00072"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00073" data-tooltip-content="#tooltip_content00073" data-tooltip-anchor="#tooltip_content00073"><span class="kwb">GRAVIS</span></span> or <span class="tooltip00074" data-tooltip-content="#tooltip_content00074" data-tooltip-anchor="#tooltip_content00074"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip00514" data-tooltip-content="#tooltip_content00514" data-tooltip-anchor="#tooltip_content00514"><span class="kwb">CENTURION</span></span> model takes up the space of 3 models.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Stormraven-Gunship|
000001192|Chaplain Venerable Dreadnought|SM|000000239||Other|<b>This model is equipped with:</b> assault cannon; storm bolter; Dreadnought combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Chaplain-Venerable-Dreadnought|
000001193|Centurion Devastator Squad|SM|000000139|Centurion Devastator Squads dominate the field of battle, their presence dictating the flow of action. They frequently operate with Stormraven Gunships, which transport the Space Marines inside their bulky warsuits to the next position, where they function as an armoured firebase to clear enemy-held positions of all opposition.|Other|<b>Every model is equipped with:</b> grav-cannon; Centurion bolters; Centurion fists.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Centurion-Devastator-Squad|
000001344|Librarian With Jump Pack|SM|000000239|Librarians are skilled warriors possessed of esoteric powers, and will not hesitate to launch themselves into danger to root out empyric threats. With a jump pack, there are few secrets beyond a Librarian’s reach, and by drawing on the immaterium’s power he can grant his battle-brothers the strength to crush the foe wherever they hide.|Characters|<b>This model is equipped with:</b> bolt pistol; Smite; force weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Librarian-With-Jump-Pack|
000001345|Lieutenant In Reiver Armour|SM|000000139|When a Space Marine commander needs the enemy broken in terror, he unleashes detachments led by Lieutenants clad in the wargear of the Reiver Squads. With the masterful leadership of the Lieutenant, these forces become more powerful than the sum of their parts, and drive contingents of the foe to flight.|Characters|<b>This model is equipped with:</b> master-crafted special issue bolt pistol; combat knife.||false||<i>You can attach this model to the above unit even if one <span class="tooltip00094" data-tooltip-content="#tooltip_content00094" data-tooltip-anchor="#tooltip_content00094"><span class="kwb">CAPTAIN</span></span> or <span class="tooltip00095" data-tooltip-content="#tooltip_content00095" data-tooltip-anchor="#tooltip_content00095"><span class="kwb">CHAPTER</span> <span class="kwb">MASTER</span></span> model has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/space-marines/Lieutenant-In-Reiver-Armour|
000001346|Lieutenant|SM|000000139|Lieutenants, in addition to being extremely able tacticians and strategists, are highly skilled warriors. Experts in all the lethal weaponry of the battle-brothers they so often command and fight alongside, they bellow orders and coordinate their brothers’ attacks even as they strike at the foe with their own arsenal of powerful weapons.|Characters|<b>This model is equipped with:</b> bolt pistol; master-crafted bolter; close combat weapon.||false||<i>You can attach this model to one of the above units even if one <span class="tooltip00094" data-tooltip-content="#tooltip_content00094" data-tooltip-anchor="#tooltip_content00094"><span class="kwb">CAPTAIN</span></span> or <span class="tooltip00095" data-tooltip-content="#tooltip_content00095" data-tooltip-anchor="#tooltip_content00095"><span class="kwb">CHAPTER</span> <span class="kwb">MASTER</span></span> model has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/space-marines/Lieutenant|
000001347|Land Raider Prometheus|SM|000000239||Other|<b>This model is equipped with:</b> 2 quad heavy bolters; armoured tracks.|This model has a transport capacity of 12 <span class="tooltip00096" data-tooltip-content="#tooltip_content00096" data-tooltip-anchor="#tooltip_content00096"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00072" data-tooltip-content="#tooltip_content00072" data-tooltip-anchor="#tooltip_content00072"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00073" data-tooltip-content="#tooltip_content00073" data-tooltip-anchor="#tooltip_content00073"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00074" data-tooltip-content="#tooltip_content00074" data-tooltip-anchor="#tooltip_content00074"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip00514" data-tooltip-content="#tooltip_content00514" data-tooltip-anchor="#tooltip_content00514"><span class="kwb">CENTURION</span></span> model takes up the space of 3 models.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Raider-Prometheus|
000001348|Librarian On Bike|SM|000000239||Characters|<b>This model is equipped with:</b> bolt pistol; twin boltgun; force weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Librarian-On-Bike|
000001423|Ravenwing Talonmaster|SM|000000276|Mounted in a Land Speeder outfitted with additional auspex scanners and vox-casters, it is a Talonmaster’s role to direct the Ravenwing’s fire, using his equipment to ensure no quarry can hide from them. They even identify foes seeking temporary refuge in dense terrain, revealing their location to all Ravenwing warriors.|Characters|<b>This model is equipped with:</b> twin assault cannon; twin heavy bolter; power weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Ravenwing-Talonmaster|
000001509|Wulfen Dreadnought|SM|000000036|Even near death and interred in a Dreadnought sarcophagus, a warrior may yet succumb to the Curse of the Wulfen. Joints and servos twitch and spasm like a crazed animal’s muscles as a Wulfen Dreadnought seeks to maul and eviscerate. From emitters, baleful howls blare its mindless hunger for violence.|Other|<b>This model is equipped with:</b> storm bolter; Fenrisian great axe; great wolf claw.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Wulfen-Dreadnought|
000001523|Scout Sniper Squad|SM|000000239|Combining their skills in covert operations and infiltration with advanced marksmanship taught to them by wise Veteran Sergeants, Scout Squads equipped with sniper rifles are capable battlefield assassins. With precision fire they can kill opposing commanders or detonate vehicle fuel cells to wreak havoc amongst the enemy.|Other|<b>Every model is equipped with:</b> bolt pistol; sniper rifle; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Scout-Sniper-Squad|
000001524|Sergeant Chronus|SM|000000239|The roar of engines and the thunder of heavy weaponry herald Sergeant Chronus’ arrival on the battlefield. Enemy gunners watch aghast as Chronus’ tank shrugs off damage that should have seen it destroyed several times over, before it swings its turret round to blast them apart with unerring volleys.|Characters|<b>This model is equipped with:</b> bolt pistol; Chronus’ servo-arm.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Sergeant-Chronus|
000001527|Techmarine On Bike|SM|000000239||Characters|<b>This model is equipped with:</b> bolt pistol; twin boltgun; Omnissian power axe.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Techmarine-On-Bike|
000001606|Assault Intercessor Squad|SM|000000139|Assault Intercessors are amongst the most widespread close support units in a Chapter’s arsenal. Firing their heavy bolt pistols as they close upon the foe, they charge into the fray, where they make short work of their enemies with brutal swings of their chainswords.|Battleline|<b>Every model is equipped with:</b> heavy bolt pistol; Astartes chainsword.||false||You can attach this model to the above unit even if one Captain, Chapter Master or Lieutenant model has already been attached to it. If you do, and that Bodyguard unit is destroyed, the Leader units attached to it become separate units, with their original Starting Strengths.|||https://wahapedia.ru/wh40k10ed/factions/space-marines/Assault-Intercessor-Squad|
000001607|Land Raider Achilles|SM|000000237|The Achilles is considered one of the rarest of all Land Raider variants, each one individually wrought under the scrupulous gaze of senior adepts of the Omnissiah. The result is an assault vehicle that is exceptionally resistant to energy-based weaponry. Roaring forward with impunity, the Achilles uses its thunderfire cannon and multi-meltas to suppress a wide range of foes.|Other|<b>This model is equipped with:</b> quad launcher; 2 twin volkite culverins; armoured tracks.|This model has a transport capacity of 12 <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span> models. Each <span class="tooltip00072" data-tooltip-content="#tooltip_content00072" data-tooltip-anchor="#tooltip_content00072"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00073" data-tooltip-content="#tooltip_content00073" data-tooltip-anchor="#tooltip_content00073"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00074" data-tooltip-content="#tooltip_content00074" data-tooltip-anchor="#tooltip_content00074"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip00514" data-tooltip-content="#tooltip_content00514" data-tooltip-anchor="#tooltip_content00514"><span class="kwb">CENTURION</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">OBLITERATOR</s></span> model takes up the space of 3 models.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Raider-Achilles|
000001608|Land Raider Proteus|SM|000000237|The ancient and venerable Land Raider has served the Space Marines since their earliest beginnings, and the oldest variants are known as Proteus patterns. These heavily armoured bastions once acted as forward assault vehicles in Explorator missions, and rare survivals still serve the Imperium as relic vehicles of highest regard.|Other|<b>This model is equipped with:</b> 2 twin lascannons; armoured tracks.|This model has a transport capacity of 12 <span class="tooltip00096" data-tooltip-content="#tooltip_content00096" data-tooltip-anchor="#tooltip_content00096"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00072" data-tooltip-content="#tooltip_content00072" data-tooltip-anchor="#tooltip_content00072"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00073" data-tooltip-content="#tooltip_content00073" data-tooltip-anchor="#tooltip_content00073"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00074" data-tooltip-content="#tooltip_content00074" data-tooltip-anchor="#tooltip_content00074"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip00514" data-tooltip-content="#tooltip_content00514" data-tooltip-anchor="#tooltip_content00514"><span class="kwb">CENTURION</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">OBLITERATOR</s></span> model takes up the space of 3 models.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Raider-Proteus|
000001609|Fire Raptor Gunship|SM|000000237|A variant of the Storm Eagle, the Fire Raptor was created to provide overwhelming aerial firepower to Legiones Astartes assault forces. The craft soon gained renown for the devastating rain of bolts and rockets it could produce, and the few operational specimens that still survive are viewed as invaluable assets.|Other|<b>This model is equipped with:</b> twin avenger bolt cannon; 2 twin autocannons; 2 twin hellstrike launchers; armoured hull||false|||1-6|While this model has 1-6 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Fire-Raptor-Gunship|
000001610|Storm Speeder Thunderstrike|SM|000000139|Thunderstrikes outmanoeuvre the foe at every turn, targeting vulnerable points in armour, fuel stores and missile hoppers to turn tanks into raging fireballs. Just a single Thunderstrike is capable of destroying armoured breakthrough attempts, and when one is on the battlefield, few enemies are safe.|Other|<b>This model is equipped with:</b> stormfury missiles; Thunderstrike las-talon; twin Icarus rocket pod; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Storm-Speeder-Thunderstrike|
000001611|Chief Librarian Tigurius|SM|000000139|As Tigurius charges into battle, he assails the enemy with a tempest of psychic fury. Blasts of energy leap from his staff, hurling foes through the air and burning their souls to ash. It is the Chief Librarian’s acute foresight that is most valuable to his Chapter – his merest intuition is worth more than the predictions of an army of strategists and spies.|Characters|<b>This model is equipped with:</b> bolt pistol; Storm of the Emperor’s Wrath; Rod of Tigurius.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Chief-Librarian-Tigurius|
000001666|Falchion|SM|000000237|The Falchion was developed to arm the Legiones Astartes with a superlative tank destroyer, and the apocalyptic power of its twin volcano cannon soon became a thing of legend. True to its name, the volcano cannon can turn rock and metal into fiery magma, and a direct hit from the weapon can be fatal to even titanic war machines.|Other|<b>This model is equipped with:</b> 2 quad lascannons; twin heavy bolter; twin Falchion volcano cannon; armoured tracks.||false|||1-8|While this model has 1-8 wounds remaining, subtract 4 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Falchion|
000001667|Gladiator Reaper|SM|000000139|When the cannons of the Gladiator Reaper spin to full pitch, the droning makes the teeth of all nearby itch with the intensity of the vibrations. Within seconds, thousands of spent casings pour over the battle tank’s armoured hide as enemies are erased from existence by the storm of fire.|Other|<b>This model is equipped with:</b> 2 tempest bolters; twin heavy onslaught gatling cannon; armoured hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Gladiator-Reaper|
000001668|Eliminator Squad|SM|000000139|Eliminator Squads are peerless assassins, deadly marksmen who haunt the shadows of the battlefield unseen by the enemy. For hours they will lie in wait to take the perfect shot, their sophisticated scopes feeding them essential data to ensure they never fail to make the kill.|Other|<b>Every model is equipped with:</b> bolt pistol; bolt sniper rifle; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Eliminator-Squad|
000001825|Gladiator Valiant|SM|000000139|The Valiant lays down blistering volleys of fire as it escorts transports or supports infantry in ferocious fighting, crossing rushing watercourses, sucking marshlands and bubbling lava lakes with equal ease. Its twin las-talons spit death at the foe, making short work of enemy armour and cracking open fortified positions.|Other|<b>This model is equipped with:</b> 2 multi-meltas; twin las-talon; armoured hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Gladiator-Valiant|
000001991|Terrax-pattern Termite|SM|000000237|Originally designed on Terra for the task of rooting out burrowing xenos species during the Great Crusade, canny commanders quickly found use for the Termite Assault Drill in tearing through the foundations of enemy bastions or emerging behind barricades or trench lines to lay waste to their defenders.|Dedicated Transports|<b>This model is equipped with:</b> Terrax melta cutter; 2 combi-bolters; Termite drill.|This model has a transport capacity of 12 <span class="tooltip00096" data-tooltip-content="#tooltip_content00096" data-tooltip-anchor="#tooltip_content00096"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. It cannot transport <span class="tooltip00072" data-tooltip-content="#tooltip_content00072" data-tooltip-anchor="#tooltip_content00072"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00097" data-tooltip-content="#tooltip_content00097" data-tooltip-anchor="#tooltip_content00097"><span class="kwb">PHOBOS</span></span>, <span class="tooltip00073" data-tooltip-content="#tooltip_content00073" data-tooltip-anchor="#tooltip_content00073"><span class="kwb">GRAVIS</span></span>, <span class="tooltip00514" data-tooltip-content="#tooltip_content00514" data-tooltip-anchor="#tooltip_content00514"><span class="kwb">CENTURION</span></span>, <span class="tooltip00074" data-tooltip-content="#tooltip_content00074" data-tooltip-anchor="#tooltip_content00074"><span class="kwb">TERMINATOR</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">OBLITERATOR</s></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00098" data-tooltip-content="#tooltip_content00098" data-tooltip-anchor="#tooltip_content00098"><span class="kwb">TACTICUS</span></span> models (excluding <span class="kwb">TACTICUS</span> <span class="kwb">CHARACTER</span> models that began the battle attached to a non-<span class="kwb">TACTICUS</span> unit).|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Terrax-pattern-Termite|
000001997|Death Company Intercessors|SM|000000021|Every Blood Angel felt their hopes dashed when the first of the Primaris Space Marines brought to the Chapter by Roboute Guilliman fell to the Black Rage. With great solemnity were these brothers inducted into the Death Company. Their strength, combined with the fury of the Black Rage, is a terrifying sight to behold.|Other|<b>Every model is equipped with:</b> bolt pistol; bolt rifle; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Death-Company-Intercessors|
000002076|Attack Bike Squad|SM|000000239|For those missions where a Space Marine Bike Squad is insufficient, an Attack Bike joins them. Capable of mauling infantry squads or reducing tanks to molten ruin, they render bike formations all the more deadly. So effective are these rapidly moving hunters that many Chapters field them as squads in their own right.|Other|<b>Every model is equipped with:</b> bolt pistol; heavy bolter; twin boltgun; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Attack-Bike-Squad|
000002098|Hellblaster Squad|SM|000000139|Few foes can survive the incandescent fury of a Hellblaster Squad. Whether they be Tyranid Hive Tyrant, Ork Warboss or Heretic Astartes battle tank, all are reduced to ash and slag by searing, well-aimed plasma fire pouring from the Hellblasters’ ferocious weapons.|Other|<b>Every model is equipped with:</b> bolt pistol; plasma incinerator; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Hellblaster-Squad|
000002099|Aggressor Squad|SM|000000139|Capable of spearheading devastating offensives or shattering the most determined enemy assaults, Aggressors are walking ceramite strongpoints. They excel at close-quarters combat and laying down torrents of devastating fire before crushing their foes beneath their energised fists.|Other|<b>Every model is equipped with:</b> flamestorm gauntlets; twin power fist.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Aggressor-Squad|
000002100|Adrax Agatone|SM|000000139|The Salamanders’ 3rd Company Captain is a tightly focused force of destruction, striking hard and true in battle without tiring. Prodigiously strong, he wields his mighty thunder hammer expertly, striking down foes with every swing. Those enemies Agatone does not slay in this way he purges with furious blasts from his hand-flamer, Drakkis.|Characters|<b>This model is equipped with:</b> Drakkis; Malleus Noctum.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Adrax-Agatone|
000002102|Land Speeder Typhoon|SM|000000239|Mounting a formidable multi-missile launcher, the Land Speeder Typhoon launches flurries of projectiles at its targets. Such a barrage shatters order in infantry assaults as formations are broken up. Nor is enemy armour safe, for the Typhoon’s armour-piercing warheads allow it to pick off battle tanks and transports.|Other|<b>This model is equipped with:</b> heavy bolter; Typhoon missile launcher; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Speeder-Typhoon|
000002103|Command Squad|SM|000000239|Command Squads accompany a Chapter’s high-ranking officers. These veterans and specialists serve as honour guards and provide vital support to a commander. Champions defend their Company with martial excellence, Ancients guard its inspirational relic banners and Apothecaries tend to injuries or preserve the gene-seed of the fallen.|Other|<b>The Apothecary is equipped with: </b>bolt pistol; Astartes chainsword. <br><br><b>The Company Ancient is equipped with:</b> bolt pistol; close combat weapon. <br><br><b>The Company Champion is equipped with:</b> bolt pistol; Champion’s blade; Astartes shield. <br><br><b>Each Company Veteran is equipped with:</b> bolt pistol; boltgun, close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Command-Squad|
000002105|Darnath Lysander|SM|000000139|Raising high his storm shield, Rampart, as he swings the Fist of Dorn, Lysander wades through his foes like a warship smashing through stormy seas. Each hammer blow reduces enemies to bloody ruin, sweeping whole ranks of warriors from their feet. All the while, Lysander’s obstinate scowl never wavers, his determination absolute.|Characters|<b>This model is equipped with:</b> Fist of Dorn.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Darnath-Lysander|
