id|name|faction_id|source_id|legend|role|loadout|transport|virtual|leader_head|leader_footer|damaged_w|damaged_description|link|
000001997|Death Company Marines|SM|000000021|Members of the Death Company are possessed of a berserk fury, driven insane by terrible visions and hallucinations. They seek nothing but death in battle, and such is their ferocity that they barely flinch at even the most grievous of Injuries, thinking of nothing but the destruction of their enemies.|Other|<b>Every model is equipped with:</b> heavy bolt pistol; Astartes chainsword.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Death-Company-Marines|
000002076|Attack Bike Squad|SM|000000239|For those missions where a Space Marine Bike Squad is insufficient, an Attack Bike joins them. Capable of mauling infantry squads or reducing tanks to molten ruin, they render bike formations all the more deadly. So effective are these rapidly moving hunters that many Chapters field them as squads in their own right.|Other|<b>Every model is equipped with:</b> bolt pistol; heavy bolter; twin boltgun; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Attack-Bike-Squad|
000002098|Hellblaster Squad|SM|000000139|Few foes can survive the incandescent fury of a Hellblaster Squad. Whether they be Tyranid Hive Tyrant, Ork Warboss or Heretic Astartes battle tank, all are reduced to ash and slag by searing, well-aimed plasma fire pouring from the Hellblasters’ ferocious weapons.|Other|<b>Every model is equipped with:</b> bolt pistol; plasma incinerator; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Hellblaster-Squad|
000002099|Aggressor Squad|SM|000000139|Capable of spearheading devastating offensives or shattering the most determined enemy assaults, Aggressors are walking ceramite strongpoints. They excel at close-quarters combat and laying down torrents of devastating fire before crushing their foes beneath their energised fists.|Other|<b>Every model is equipped with:</b> flamestorm gauntlets; twin power fist.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Aggressor-Squad|
000002100|Adrax Agatone|SM|000000139|The Salamanders’ 3rd Company Captain is a tightly focused force of destruction, striking hard and true in battle without tiring. Prodigiously strong, he wields his mighty thunder hammer expertly, striking down foes with every swing. Those enemies Agatone does not slay in this way he purges with furious blasts from his hand-flamer, Drakkis.|Characters|<b>This model is equipped with:</b> Drakkis; Malleus Noctum.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Adrax-Agatone|
000002102|Land Speeder Typhoon|SM|000000239|Mounting a formidable multi-missile launcher, the Land Speeder Typhoon launches flurries of projectiles at its targets. Such a barrage shatters order in infantry assaults as formations are broken up. Nor is enemy armour safe, for the Typhoon’s armour-piercing warheads allow it to pick off battle tanks and transports.|Other|<b>This model is equipped with:</b> heavy bolter; Typhoon missile launcher; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Speeder-Typhoon|
000002103|Command Squad|SM|000000239|Command Squads accompany a Chapter’s high-ranking officers. These veterans and specialists serve as honour guards and provide vital support to a commander. Champions defend their Company with martial excellence, Ancients guard its inspirational relic banners and Apothecaries tend to injuries or preserve the gene-seed of the fallen.|Other|<b>The Apothecary is equipped with: </b>bolt pistol; Astartes chainsword. <br><br><b>The Company Ancient is equipped with:</b> bolt pistol; close combat weapon. <br><br><b>The Company Champion is equipped with:</b> bolt pistol; Champion’s blade; Astartes shield. <br><br><b>Each Company Veteran is equipped with:</b> bolt pistol; boltgun, close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Command-Squad|
000002105|Darnath Lysander|SM|000000139|Raising high his storm shield, Rampart, as he swings the Fist of Dorn, Lysander wades through his foes like a warship smashing through stormy seas. Each hammer blow reduces enemies to bloody ruin, sweeping whole ranks of warriors from their feet. All the while, Lysander’s obstinate scowl never wavers, his determination absolute.|Characters|<b>This model is equipped with:</b> Fist of Dorn.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Darnath-Lysander|
000002173|Land Raider Redeemer|SM|000000139|In brutal urban combat, it can be impossible to root out entrenched foes. Not so for the Land Raider Redeemer. When it engages its flamestorm cannons, any caught in the raging inferno of burning promethium that follows are doomed, and bunkers, pill boxes, ruined factorums and shattered hab-blocks are cleansed of the enemy.|Other|<b>This model is equipped with:</b> 2 flamestorm cannons; twin assault cannon; armoured tracks.|This model has a transport capacity of 14 <span class="tooltip00347" data-tooltip-content="#tooltip_content00347" data-tooltip-anchor="#tooltip_content00347"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00322" data-tooltip-content="#tooltip_content00322" data-tooltip-anchor="#tooltip_content00322"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00323" data-tooltip-content="#tooltip_content00323" data-tooltip-anchor="#tooltip_content00323"><span class="kwb">GRAVIS</span></span> or <span class="tooltip00324" data-tooltip-content="#tooltip_content00324" data-tooltip-anchor="#tooltip_content00324"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip01033" data-tooltip-content="#tooltip_content01033" data-tooltip-anchor="#tooltip_content01033"><span class="kwb">CENTURION</span></span> model takes up the space of 3 models.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Raider-Redeemer|
000002199|Marneus Calgar|SM|000000139|On the battlefield, Marneus Calgar is an inspiring leader and superlative warrior. He heralds his advance with thunderous volleys of bolt shells from the Gauntlets of Ultramar before tearing apart anything in his grip. When he judges the endgame of his strategy to be imminent, he leads his Ultramarines into the heart of enemy lines.|Characters|<b>Marneus Calgar is equipped with:</b> Gauntlets of Ultramar.<br><br><b>Every Victrix Honour Guard is equipped with:</b> Victrix power sword.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Marneus-Calgar|
000002202|Devastator Squad|SM|000000139|Devastator Squads pound the enemy at long range with overwhelming heavy weapons fire, annihilating any caught in the ferocious blasts. Once they have secured the perfect firing position, they hold it firmly, providing their battle-brothers with intense covering fire as they advance.|Other|<b>Every model is equipped with:</b> bolt pistol; boltgun; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Devastator-Squad|
000002234|Primaris Company Champion|SM|000000239|Tasked with upholding the martial honour of their battle-brothers, Primaris Company Champions are bladesmen supreme. They are veteran combatants and peerless duellists, cleaving apart lesser foes to reach the enemy’s greatest champions face to face, there to humble them.|Characters|<b>This model is equipped with:</b> bolt pistol; master-crafted power weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Primaris-Company-Champion|
000002252|Spartan|SM|000000237|An armoured transport of truly massive proportions, the Spartan is a heavy assault tank created to carry large numbers of troops into the very heart of enemy territory, shrugging off weapons fire that would annihilate lesser vehicles while its quad lascannons claim victims of their own.|Other|<b>This model is equipped with:</b> 2 quad lascannons; twin heavy bolter; armoured tracks.|This model has a transport capacity of 28 <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span> models. Each <span class="tooltip00322" data-tooltip-content="#tooltip_content00322" data-tooltip-anchor="#tooltip_content00322"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00323" data-tooltip-content="#tooltip_content00323" data-tooltip-anchor="#tooltip_content00323"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00324" data-tooltip-content="#tooltip_content00324" data-tooltip-anchor="#tooltip_content00324"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip01033" data-tooltip-content="#tooltip_content01033" data-tooltip-anchor="#tooltip_content01033"><span class="kwb">CENTURION</span></span> or <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">OBLITERATOR</s></span> model takes up the space of 3 models.|false|||1-6|While this model has 1-6 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Spartan|
000002255|Sternguard Veteran Squad|SM|000000139|Sternguard Veterans are possessed of an unshakeable calm, and are renowned amongst their brothers for their exemplary marksmanship in the fiercest battles. Proficient in all of the Chapter’s ranged weaponry, they can always be found where their pinpoint volleys will best shatter the foe.|Other|<b>Every model is equipped with:</b> Sternguard bolt pistol; Sternguard bolt rifle; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Sternguard-Veteran-Squad|
000002258|Stalker|SM|000000239|The Stalker’s phenomenal anti-air kill rate is achieved by a pair of independently targeting repeating cannons. These are tethered to a servo-mind conclave that cogitates reams of trajectory data to ensure the Stalker’s weapons fire exactly where they should, enabling it to cleanse skies darkened by enemy flyers.|Other|<b>This model is equipped with:</b> 2 Icarus stormcannons; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Stalker|
000002266|Librarian|SM|000000139|Librarians are the Space Marines’ battle-psykers and keepers of lore. Wielding terrifying empyric energies, with but a thought they can crush a foe’s skull, throw up force shields to protect their brethren from incoming fire, and hurl blasts of psychic power.|Characters|<b>This model is equipped with:</b> bolt pistol; Smite; force weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Librarian|
000002267|Deathstorm Drop Pod|SM|000000237|Deathstorm Drop Pods act as a battlefield delivery method not for troops or vehicles, but instead for automated weapons systems such as Whirlwind missile launchers or assault cannons. Once in place, these potent weapons unleash a massive volley of firepower, clearing the way for a full-scale ground assault.|Other|<b>This model is equipped with:</b> deathstorm cannon array.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Deathstorm-Drop-Pod|
000002268|Deimos Predator|SM|000000239||Other|<b>This model is equipped with:</b> plasma destroyer; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Deimos-Predator|
000002269|Deredeo Dreadnought|SM|000000237|While the Deredeo Dreadnought shares many core systems with the famed Contemptor class, it was expressly designed as a heavy weapons platform, combining superior firepower with the flexibility of a walker. Now rare, Deredeos are treasured assets whose survivability and killing power have proved decisive on countless battlefields.|Other|<b>This model is equipped with:</b> anvilus autocannon battery; twin heavy bolter; armoured feet.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Deredeo-Dreadnought|
000002270|Desolation Squad|SM|000000139|Desolation Marines specialise in unleashing widespread devastation throughout the enemy ranks. Whether direct-firing warheads into massed infantry or enemy armour, or raining salvoes down upon the enemy with their castellan launchers, these warriors reap a grievous toll amongst the foe.|Other|<b>Every model is equipped with:</b> bolt pistol; castellan launcher; superfrag rocket launcher; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Desolation-Squad|
000002285|Death Company Marines with Bolt Rifles|SM|000000021|Every Blood Angel felt their hopes dashed when the first of the Primaris Space Marines brought to the Chapter by Roboute Guilliman fell to the Black Rage. With great solemnity were these brothers inducted into the Death Company. Their strength, combined with the fury of the Black Rage, is a terrifying sight to behold.|Other|<b>Every model is equipped with:</b> bolt pistol; bolt rifle; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Death-Company-Marines-with-Bolt-Rifles|
000002291|Sammael|SM|000000023|Sammael rides to war on the jetbike Corvex, a relic from the Dark Age of Technology. Upon this ancient mount, the Ravenwing’s commander charges into the fray, storm bolters and plasma cannon causing hideous damage before he moves in for the kill with the Raven Sword, an heirloom with a razor edge that can never dull.|Characters|<b>This model is equipped with:</b> bolt pistol; master-crafted plasma cannon; twin storm bolter; the Raven Sword.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Sammael|
000002296|Lazarus|SM|000000023|Master Lazarus wields his sword, Enmity’s Edge, with all the martial skill expected of a Dark Angels Company Master. In even the most ferocious fighting he exhibits a calm demeanour, maintaining composure while giving masterful orders that have yielded great victories.|Characters|<b>This model is equipped with:</b> bolt pistol; Enmity’s Edge.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Lazarus|
000002302|Deathwing Command Squad|SM|000000276|On occasion a Deathwing squad will be formed into an honour guard to accompany high-ranking members of the Inner Circle, such as Librarians, Interrogator-Chaplains and even Company Masters. Together, they will lead their brothers straight into the heart of battle, where their skills are most needed.|Other|<b>The Deathwing Ancient is equipped with:</b> storm bolter; power fist. <br><br><b>The Deathwing Apothecary is equipped with:</b> storm bolter; chainfist. <br><br><b>The Deathwing Champion is equipped with:</b> halberd of Caliban. <br><br><b>Every Deathwing Command Terminator is equipped with:</b> storm bolter; power fist.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Deathwing-Command-Squad|
000002468|Deathwing Strikemaster|SM|000000276|Deathwing Strikemasters serve as the Deathwing’s Lieutenants. To earn such an esteemed rank they have carried out deeds of enormous bravery on countless battlefields, honing their skills as warriors and leaders. In battle they guide their Deathwing brethren with skill and pride, bringing death to the enemy.|Characters|<b>This model is equipped with:</b> storm bolter; master-crafted power weapon.||false||<i>You can attach this model to one of the above units even if one <span class="tooltip00345" data-tooltip-content="#tooltip_content00345" data-tooltip-anchor="#tooltip_content00345"><span class="kwb">CAPTAIN</span></span> model has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/space-marines/Deathwing-Strikemaster|
000002473|Tor Garadon|SM|000000139|Shot after shot bounces from the indomitable plate of Tor Garadon’s Gravis armour as he advances across the battlefield. Sharp-minded and possessing a knack for improvised warfare, Garadon directs the lethal fire of his warriors through a combination of natural skill and the advanced targeting data fed to him by his signum array.|Characters|<b>This model is equipped with:</b> artificer grav-gun; Hand of Defiance.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Tor-Garadon|
000002530|Lieutenant In Phobos Armour|SM|000000139|Highly capable combat commanders, Lieutenants can lead independent reconnaissance, sabotage and assassination forces far beyond Imperial lines. They are deadly warriors, and the last sensation of countless foes has been the cold press of a Space Marine Lieutenant’s knife to their neck.|Characters|<b>This model is equipped with:</b> bolt pistol; master-crafted scoped bolt carbine; paired combat blades.||false||<i>You can attach this model to a unit it can lead even if one <span class="tooltip00345" data-tooltip-content="#tooltip_content00345" data-tooltip-anchor="#tooltip_content00345"><span class="kwb">CAPTAIN</span></span> or <span class="tooltip00346" data-tooltip-content="#tooltip_content00346" data-tooltip-anchor="#tooltip_content00346"><span class="kwb">CHAPTER</span> <span class="kwb">MASTER</span></span> model has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Leader</a> units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/space-marines/Lieutenant-In-Phobos-Armour|
000002568|Impulsor|SM|000000139|Equipped with vectored thrusters that make it faster than any other gravitic tank in the Space Marines’ armouries, the Impulsor is a highly adaptable transport used by all Primaris Space Marines for rapid insertion and flanking manoeuvres. It is particularly favoured by Vanguard forces.|Dedicated Transports|<b>This model is equipped with:</b> 2 storm bolters; armoured hull.|This model has a transport capacity of 7 <span class="tooltip00349" data-tooltip-content="#tooltip_content00349" data-tooltip-anchor="#tooltip_content00349"><span class="kwb">TACTICUS</span></span> or <span class="tooltip00356" data-tooltip-content="#tooltip_content00356" data-tooltip-anchor="#tooltip_content00356"><span class="kwb">PHOBOS</span> <span class="kwb">INFANTRY</span></span> models. It cannot transport <span class="tooltip00322" data-tooltip-content="#tooltip_content00322" data-tooltip-anchor="#tooltip_content00322"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> models.|false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Impulsor|
000002677|Ancient In Terminator Armour|SM|000000139|Carrying the Space Marines’ sacred banners is a most vital task. Symbols of the Chapter’s might, Space Marines will gladly die to preserve them. This makes Ancients frequent targets. Clad in Terminator armour, they are near impervious to enemy fire, ensuring the standard always flies proud.|Characters|<b>This model is equipped with:</b> storm bolter; power fist.||false||<i>You can attach this model to one of the above units even if one <span class="tooltip00345" data-tooltip-content="#tooltip_content00345" data-tooltip-anchor="#tooltip_content00345"><span class="kwb">CAPTAIN</span></span>, <span class="tooltip00346" data-tooltip-content="#tooltip_content00346" data-tooltip-anchor="#tooltip_content00346"><span class="kwb">CHAPTER</span> <span class="kwb">MASTER</span></span> or <span class="tooltip00354" data-tooltip-content="#tooltip_content00354" data-tooltip-anchor="#tooltip_content00354"><span class="kwb">LIEUTENANT</span></span> model has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the <span class="kwb">LEADER</span> units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/space-marines/Ancient-In-Terminator-Armour|
000002678|Chaplain Cassius|SM|000000239|The fiery zeal of ancient Chaplain Cassius has inspired generations of Ultramarines towards victory. Several centuries of battle have only seen it blaze hotter than ever. On the battlefield he smites foes with furious blows of his crozius arcanum, or gouts of flame and salvoes of hellfire rounds from his combi-flamer, Infernus.|Characters|<b>This model is equipped with:</b> Infernus; artificer crozius.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Chaplain-Cassius|
000002682|Lion El’jonson|SM|000000023|Lion El’Jonson stalks from mist-wreathed shadow realms like an ancient questing knight hunting down the galaxy’s terrors. With the immense blade, Fealty, the Primarch cleaves apart the most heinous of monstrosities, while the Emperor’s Shield erupts in blazes of light and force in response to his foes’ savage blows.|Characters|<b>This model is equipped with:</b> Arma Luminis; Fealty.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Lion-El-jonson|
000002700|Astraeus|SM|000000238|The Astraeus is a titanic gravitic tank armed with formidable weaponry. The most deadly of these is the twin macro-accelerator cannon, capable of unleashing high-calibre ferro-carbide slugs that can shred tanks, aircraft and ground troops. Meanwhile, its void shields can shrug off even the most concerted enemy retaliations.|Other|<b>This model is equipped with:</b> 2 Astraeus las-rippers; ironhail heavy stubber; storm bolter; twin heavy bolter; twin macro-accelerator cannon; armoured hull.||false|||1-8|While this model has 1-8 wounds remaining, subtract 4 from its Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Astraeus|
000002701|Captain In Phobos Armour|SM|000000139|All Primaris Space Marines are trained in reconnaissance, stealth and sabotage while in the 10th Company. Donning his Phobos armour, a Captain will combine these skills with his incredible martial prowess and hard-won strategic expertise to lead strike forces of Vanguard warriors on dangerous covert missions.|Characters|<b>This model is equipped with:</b> bolt pistol; instigator bolt carbine; combat knife.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Captain-In-Phobos-Armour|
000002702|Captain On Bike|SM|000000239|When a Captain thunders to war on a Space Marine bike, he can race to the most critical locations on the battlefield. He smashes foes aside, cuts down countless fleeing enemies, or joins his Outriders to carry out reconnaissance missions in person so as to best develop his battle plans with first-hand knowledge.|Characters|<b>This model is equipped with:</b> bolt pistol; twin boltgun; Astartes chainsword.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Captain-On-Bike|
000002703|Centurion Assault Squad|SM|000000139|There are few technologies better adapted for siege warfare than the Centurion Warsuit. Wading into thunderous storms of enemy fire, Centurion Assault Squads use their roaring siege drills to crack open armoured bunkers and tear apart tanks.|Other|<b>Every model is equipped with:</b> twin flamer; siege drills; Centurion bolters.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Centurion-Assault-Squad|
000002704|Fellblade|SM|000000237|Now a rare jewel in loyalist or traitor arsenals, the Fellblade is a legendary war machine equipped with a panoply of weapons all but unknown in the 41st Millennium. Foremost of these is the accelerator cannon, which uses complex vacuum technologies to fire high-velocity shells that few targets can withstand.|Other|<b>This model is equipped with:</b> demolisher cannon; Fellblade accelerator cannon; 2 quad lascannons; twin heavy bolter; armoured tracks.||false||You can attach this model to one of the above units even if one Character model has already been attached to it. If you do, and that Bodyguard unit is destroyed, the Leader units attached to it become separate units, with their original Starting Strengths.|1-8|While this model has 1-8 wounds remaining, subtract 4 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Fellblade|
000002705|Gladiator Lancer|SM|000000139|With pinpoint accuracy, the Gladiator Lancer picks off the heaviest enemy armour, laser destroyer punching smouldering holes in their hulls. Such is the range of its heavy cannon that it can eliminate threats to the Space Marines before they encounter them, storming past burning wrecks to claim their objectives.|Other|<b>This model is equipped with:</b> Lancer laser destroyer; 2 storm bolters; armoured hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Gladiator-Lancer|
000002706|Ironclad Dreadnought|SM|000000239|Clad with slabs of ceramite plating and equipped to rend ferrocrete or reduce thick walls to rubble, the Ironclad Dreadnought has been perfected for siege warfare. It is akin to a giant battering ram, pummelling through enemy positions while flooding them with burning promethium and torrents of mass-reactive bolts.|Other|<b>This model is equipped with:</b> meltagun; storm bolter; Dreadnought combat weapon; seismic hammer.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Ironclad-Dreadnought|
000002707|Judiciar|SM|000000139|Sworn to silence, Judiciars do not preach aloud, but instead their deeds are a litany of fury. Wielding a tempormortis in one hand and an immense blade in the other, they must prove their worth in battle to join the Chaplaincy proper, doing so through acts of devotion and the slaying of enemies.|Characters|<b>This model is equipped with:</b> absolvor bolt pistol; executioner relic blade.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Judiciar|
000002708|Kayvaan Shrike|SM|000000139|Kayvaan Shrike is the Raven Guard Chapter’s foremost warrior and an exemplar of Corax’s teachings. A master of ambush, stealth and vigilance, he leads his warriors in daring raids, guerrilla campaigns and precision strikes, dropping silently from the skies before tearing his foes apart with savage slashes from the Raven’s Talons.|Characters|<b>This model is equipped with:</b> Blackout; the Raven’s Talons.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Kayvaan-Shrike|
000002709|Kor’sarro Khan|SM|000000139|As Captain of the White Scars’ 3rd Company and Master of the Hunt, Kor’sarro Khan pursues and executes the Chapter’s greatest living foes. He is an indefatigable huntsman, tracking his quarry across the stars before running them to ground and taking their head with a masterful sweep of his deadly blade, Moonfang.|Characters|<b>This model is equipped with:</b> bolt pistol; Moonfang.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Kor-sarro-Khan|
000002710|Land Raider Helios|SM|000000239||Other|<b>This model is equipped with:</b> 2 godhammer lascannons; Helios launcher; armoured tracks.|This model has a transport capacity of 12 <span class="tooltip00347" data-tooltip-content="#tooltip_content00347" data-tooltip-anchor="#tooltip_content00347"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00322" data-tooltip-content="#tooltip_content00322" data-tooltip-anchor="#tooltip_content00322"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Wulfen"><span class="kwb kwbo">WULFEN</span></a>, <span class="tooltip00323" data-tooltip-content="#tooltip_content00323" data-tooltip-anchor="#tooltip_content00323"><span class="kwb">GRAVIS</span></span>, <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">POSSESSED</s></span> or <span class="tooltip00324" data-tooltip-content="#tooltip_content00324" data-tooltip-anchor="#tooltip_content00324"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models and each <span class="tooltip01033" data-tooltip-content="#tooltip_content01033" data-tooltip-anchor="#tooltip_content01033"><span class="kwb">CENTURION</span></span> model takes up the space of 3 models.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Raider-Helios|
000002711|Land Speeder|SM|000000239|The remarkable grav-drives utilised by Land Speeders enable them to perform seemingly impossible feats of manoeuvrability even as they strike against the enemy. Such adaptability makes them ideal for a variety of tasks, including scouting and counter-reconnaissance.|Other|<b>This model is equipped with:</b> heavy bolter; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Land-Speeder|
000002712|Outrider Squad|SM|000000139|Outrider Squads advance ahead of the main Space Marine lines, guard flanks of larger formations and hunt down enemy infiltrators. When battle is joined, they conduct lightning-fast hit-and-run attacks on defended positions, and run down those who would try to escape the vengeance of the Chapter.|Other|<b>The Outrider Sergeant and every Outrider is equipped with:</b> heavy bolt pistol; twin bolt rifle; Astartes chainsword.<br><br><b>An Invader ATV is equipped with:</b> bolt pistol; twin bolt rifle; onslaught gatling cannon; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Outrider-Squad|
000002713|Pedro Kantor|SM|000000139|Pedro Kantor is a superb combatant and an inspiring leader. The Chapter Master of the Crimson fists mows down enemy infantry with Dorn’s Arrow, blasting them apart with hails of mass-reactive bolts. Those who make the mistake ofgetting too close - whether battle tank or foot soldier - he crushes with thunderous blowsfrom the Fist of Retribution.|Characters|<b>This model is equipped with:</b> Dorn’s Arrow; Fist of Retribution.||false|||||https://wahapedia.ru/wh40k10ed/factions/space-marines/Pedro-Kantor|
000002714|Predator Annihilator|SM|000000139|Predator Annihilators excel at leading armoured spearheads, moving at high speed and firing all the while. Their crews take pride in their particularly ferocious machine spirits, and gladly thunder into the fiercest fighting to blow apart enemy armoured columns and dense bunker complexes.|Other|<b>This model is equipped with:</b> Predator twin lascannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Predator-Annihilator|
000002715|Predator Destructor|SM|000000139|Predator Destructors have served the Emperor for more than ten thousand years with resolute steadfastness, proving themselves by slaughtering hordes of enemy infantry, shattering assaults and laying waste to light vehicles. To the always-outnumbered Space Marines, their firepower has long been vital.|Other|<b>This model is equipped with:</b> Predator autocannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/space-marines/Predator-Destructor|
