id|faction_id|name|cost|detachment|legend|description|
000009785004|SM|Obfuscation|20|Librarius Conclave|By manipulating the minds of the foe, practitioners of telepathy may obfuscate their presence.|<span class="tooltip00755" data-tooltip-content="#tooltip_content00755" data-tooltip-anchor="#tooltip_content00755"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">PSYKER</span></span> model only. Enemy units cannot use the <span class="tooltip01098" data-tooltip-content="#tooltip_content01098"><span class="tt kwbu">Fire</span> <span class="tt kwbu">Overwatch</span></span> Stratagem to shoot at the bearer’s unit, and if the <span class="tooltip01136" data-tooltip-content="#tooltip_content01136"><span class="tt kwbu">Telepathy</span> <span class="tt kwbu">Discipline</span></span> is active for your army, the bearer’s unit cannot be targeted by ranged attacks unless the attacking model is within 18".|
000009186004|SM|To Slay the Warmaster|15|The Lost Brethren|Overcome by maddening hallucinations, this warrior sees in all enemy champions glimmers of Horus' dark majesty and thus strives to destroy them.|<span class="tooltip01127" data-tooltip-content="#tooltip_content01127" data-tooltip-anchor="#tooltip_content01127"><span class="kwb kwbu">DEATH</span> <span class="kwb kwbu">COMPANY</span></span> model only. Once per battle, at the start of the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if the bearer is within <span class="tooltip00032" data-tooltip-content="#tooltip_content00032"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of one or more enemy <span class="kwb">CHARACTER</span> units, you can select one of those <span class="kwb">CHARACTER</span> units and roll six D6: for each 4+, one <span class="kwb">CHARACTER</span> model in that unit suffers 1 <span class="tooltip00006" data-tooltip-content="#tooltip_content00006"><span class="tt kwbu">mortal</span> <span class="tt kwbu">wound</span></span>.|
000009835004|SM|Blazing Icon|20|Angelic Inheritors|What was before merely a decorative blood drop pendant now shines with a seemingly miraculous light as bright as any star. The foe are forced to avert their gaze from its wrathful magnificence.|<span class="tooltip00347" data-tooltip-content="#tooltip_content00347" data-tooltip-anchor="#tooltip_content00347"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">INFANTRY</span></span> model only. Enemy units cannot use the <span class="tooltip01098" data-tooltip-content="#tooltip_content01098"><span class="tt kwbu">Fire</span> <span class="tt kwbu">Overwatch</span></span> Stratagem to shoot at the bearer’s unit.|
000008478004|SM|Adept of the Omnissiah|35|Ironstorm Spearhead|This battle-brother is steeped in hidden technological rites. Should their armoured charges be threatened, a burst of arcane binharic screed can rouse their machine spirits to vigilance.|<span class="tooltip00379" data-tooltip-content="#tooltip_content00379" data-tooltip-anchor="#tooltip_content00379"><span class="kwb kwbu">TECHMARINE</span></span> model only. Once per <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>, when a <span class="tooltip00024" data-tooltip-content="#tooltip_content00024"><span class="tt kwbu">saving</span> <span class="tt kwbu">throw</span></span> is failed for a friendly <span class="tooltip00357" data-tooltip-content="#tooltip_content00357" data-tooltip-anchor="#tooltip_content00357"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">VEHICLE</span></span> model within 6" of the bearer, you can change the Damage characteristic of that attack to 0.|
000008532004|SM|WOLF TAIL TALISMAN|20|Champions of Russ|Although seen by the sons of Russ as tokens of luck and protection against evil, wolf tail talismans are regarded by most outside the Chapters of Russ’ genetic legacy as trinkets of mere superstition. Yet whether through the power of the bearer’s belief, some attribute inherent in the creatures they are taken from or some stranger reason, these talismans appear to bestow the warrior with a measure of protection against malicious attacks.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Each time an attack is allocated to the bearer, subtract 1 from the Damage characteristic of that attack.|
000008528004|SM|SIGISMUND’S SEAL|20|Righteous Crusaders|This sheet of paper-thin adamantine is inscribed with an oath of moment taken by Sigismund under the gaze of the Emperor himself. Such a relic is gifted only to a warrior displaying exemplary martial prowess, galvanising the battle-brothers around them to reach new heights of righteous ferocity.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only.<br><ul><li>Improve the Attacks characteristic of the bearer’s melee weapons by 1.</li><li>While the bearer is leading a unit, if the <span class="tooltip01137" data-tooltip-content="#tooltip_content01137"><span class="tt kwbu">Accept</span> <span class="tt kwbu">Any</span> <span class="tt kwbu">Challenge,</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Matter</span> <span class="tt kwbu">the</span> <span class="tt kwbu">Odds</span></span> vow is active for your army, each time a model in that unit makes a melee attack, a successful unmodified <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span> of 5+ scores a <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Critical</span> <span class="tt kwbu">Hit</span></span>.</li></ul>|
000008494004|SM|Rites of War|10|1st Company Task Force|The commanders of the 1st Company vow before the Chapter and the Emperor to secure victory.|<span class="tooltip00752" data-tooltip-content="#tooltip_content00752" data-tooltip-anchor="#tooltip_content00752"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">TERMINATOR</span></span> model only. Improve the Objective Control characteristic of the bearer by 1. Once per battle, at the start of any phase, the bearer can use this Enhancement. If it does, until the end of the phase, add 1 to the Objective Control characteristic of all other models in the bearer’s unit as well.|
000008353005|SM|Fire Discipline|40|Gladius Task Force|This commander drills his warriors relentlessly; combined with the Adeptus Astartes’ incredible reflexes, they produce a devastating rate of fire.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. While the bearer is leading a unit, ranged weapons equipped by models in that unit have the <span class="kwb2 bluefont"><span class="tooltip00138" data-tooltip-content="#tooltip_content00138"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> ability. In addition, while the bearer’s unit is under the effects of the <span class="tooltip01138" data-tooltip-content="#tooltip_content01138"><span class="tt kwbu">Devastator</span> <span class="tt kwbu">Doctrine</span></span>, you can reroll <span class="tooltip01018" data-tooltip-content="#tooltip_content01018"><span class="tt kwbu">Advance</span> <span class="tt kwbu">rolls</span></span> made for that unit.|
000008474005|SM|Architect of War|25|Anvil Siege Force|There are few who have a deeper understanding of the tenets of siege warfare than this warrior.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. While the bearer is leading a unit, ranged weapons equipped by models in that unit have the <span class="kwb2 bluefont"><span class="tooltip01081" data-tooltip-content="#tooltip_content01081"><span class="tt kwbu">[IGNORES</span> <span class="tt kwbu">COVER]</span></span></span> ability.|
000008376005|SM|Gift of Foresight|15|Liberator Assault Group|This heroic warrior bears a glimmering of Sanguinius' prophetic gifts. Flashes of foresight allow him to weave around his enemy's blows with supernatural skill.|<span class="tooltip01126" data-tooltip-content="#tooltip_content01126" data-tooltip-anchor="#tooltip_content01126"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span></span> model only. Once per <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>, just after making a <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>, a <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> or a <span class="tooltip00024" data-tooltip-content="#tooltip_content00024"><span class="tt kwbu">saving</span> <span class="tt kwbu">throw</span></span> for the bearer, you can treat the result as an unmodified roll of 6 instead.|
000008528005|SM|TÄNNHAUSER’S BONES|35|Righteous Crusaders|Marshal Tännhauser was martyred at the hands of the Black Legion at the decisive battle of the Rutger’s Reach Crusade. His bones, encased in small reliquaries, were distributed amongst the warriors of that crusade during the victory sermon. Each is a potent reminder of duty and the expectations placed upon every Black Templar.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only.<br><ul><li>Each time an attack is allocated to the bearer, halve the Damage characteristic of that attack.</li><li>While the bearer is leading a unit, if the <span class="tooltip01139" data-tooltip-content="#tooltip_content01139"><span class="tt kwbu">Uphold</span> <span class="tt kwbu">the</span> <span class="tt kwbu">Honour</span> <span class="tt kwbu">of</span> <span class="tt kwbu">the</span> <span class="tt kwbu">Emperor</span></span> vow is active for your army, models in that unit have the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">5+</span></span> ability.</li></ul>|
000009843005|SM|Benediction of Fury|10|Wrathful Procession|Borne through a dozen bloody and hard-fought crusades, this crozius arcanum’s unique empathokinetic circuitry has absorbed the bellicosity and righteous wrath of every Chaplain who has ever wielded it. As a result, it now strikes with the force of a thunderbolt.|<span class="tooltip00380" data-tooltip-content="#tooltip_content00380" data-tooltip-anchor="#tooltip_content00380"><span class="kwb kwbu">CHAPLAIN</span></span> model only. The bearer’s melee weapons have the <span class="kwb2 bluefont"><span class="tooltip00005" data-tooltip-content="#tooltip_content00005"><span class="tt kwbu">[DEVASTATING</span> <span class="tt kwbu">WOUNDS]</span></span></span> ability.|
000009851005|SM|Longstrider|20|Champions of Fenris|This champion is renowned amongst their battle-brothers for their relentless pace when on the hunt, their loping strides eating up the miles as they run the foe to ground.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. You can re-roll <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Charge</span> <span class="tt kwbu">rolls</span></span> made for the bearer’s unit.|
000009835005|SM|Ordained Sacrifice|25|Angelic Inheritors|Knowing only too well the desperate and vital nature of the battle before him, this scion of Sanguinius echoes his Primarch’s resolute determination to fight on even beyond what seems the doors of certain death.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. The first time the bearer is destroyed, roll one D6 at the end of the phase: on a 2+, set the bearer back up on the battlefield as close as possible to where it was destroyed and not within <span class="tooltip00032" data-tooltip-content="#tooltip_content00032"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of one or more enemy units, with 3 wounds remaining.|
000009733005|SM|Fulgus Magna|20|Lion’s Blade Task Force|This ancient teleport homer projects a powerful narrow‑band signal, enabling the teleportarium chambers of orbiting vessels to lock on to the bearer even amid severe atmospheric or empyric disturbances.|<span class="tooltip00748" data-tooltip-content="#tooltip_content00748" data-tooltip-anchor="#tooltip_content00748"><span class="kwb kwbu">DEATHWING</span></span> model only. Once per battle, at the end of your opponent’s turn, if the bearer’s unit is not within <span class="tooltip00032" data-tooltip-content="#tooltip_content00032"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of one or more enemy units, the bearer can use this Enhancement. If it does, remove the bearer’s unit from the battlefield and place it into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.|
000008522005|SM|The Tome of Ectoclades|30|Black Spear Task Force|This grimoire, bound in the skin of the alien, holds the most powerful truths the Deathwatch have uncovered about their foes, whether xenos or those who harbour them. On occasion, such knowledge has been known to save not only the book’s custodian, but entire worlds.|<a class="kwbOne" href="/wh40k10ed/factions/space-marines/Watch-Master"><span class="kwb kwbo">WATCH</span> <span class="kwb kwbo">MASTER</span></a> or <span class="tooltip00345" data-tooltip-content="#tooltip_content00345" data-tooltip-anchor="#tooltip_content00345"><span class="kwb kwbu">CAPTAIN</span></span> model only. Once per battle, after you have selected your <span class="tooltip00378" data-tooltip-content="#tooltip_content00378"><span class="tt kwbu">Oath</span> <span class="tt kwbu">of</span> <span class="tt kwbu">Moment</span> <span class="tt kwbu">target</span></span>, the bearer can use this Enhancement. If it does, select a second enemy unit to be an Oath of Moment target.<br><br><b>Designer’s Note:</b> <i>This means that each time a model with the Oath of Moment ability makes an attack that targets either of your Oath of Moment targets, you can re-roll the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.</i>|
000008774005|SM|Deathwing Assault|30|Inner Circle Task Force|Employing shock assault doctrines requiring ancient technology and immense tactical skill, the Deathwing are masters of catching their foes wholly unawares.|<span class="tooltip00748" data-tooltip-content="#tooltip_content00748" data-tooltip-anchor="#tooltip_content00748"><span class="kwb kwbu">DEATHWING</span></span> model with the <span class="tooltip00048" data-tooltip-content="#tooltip_content00048"><span class="tt kwbu">Deep</span> <span class="tt kwbu">Strike</span></span> ability only. The bearer’s unit can be set up using the Deep Strike ability in the <a href="/wh40k10ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of your first, second or third <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, regardless of any mission rules.|
000009190005|SM|Gleaming Pinions|25|The Angelic Host|The elaborately crafted ailerons of this jump pack allow the wearer to manoeuvre, twist and bank at incredible speeds.|<span class="tooltip01128" data-tooltip-content="#tooltip_content01128" data-tooltip-anchor="#tooltip_content01128"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">JUMP</span> <span class="kwb kwbu">PACK</span></span> model only. Once per turn, when an enemy unit ends a <span class="tooltip01016" data-tooltip-content="#tooltip_content01016"><span class="tt kwbu">Normal</span></span>, <span class="tooltip01018" data-tooltip-content="#tooltip_content01018"><span class="tt kwbu">Advance</span></span> or <span class="tooltip00027" data-tooltip-content="#tooltip_content00027"><span class="tt kwbu">Fall</span> <span class="tt kwbu">Back</span> <span class="tt kwbu">move</span></span> within 9" of the bearer, if this bearer’s unit is not within <span class="tooltip00032" data-tooltip-content="#tooltip_content00032"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of one or more enemy units, it can make a Normal move of up to 6".|
000008778005|SM|Recon Hunter|20|Company of Hunters|This commander is an expert scout as well as hunter, and takes advantage of these skills to seize the most advantageous position before battle begins.|<span class="tooltip00750" data-tooltip-content="#tooltip_content00750" data-tooltip-anchor="#tooltip_content00750"><span class="kwb kwbu">RAVENWING</span></span> model only. Models in the bearer’s unit have the <span class="tooltip00118" data-tooltip-content="#tooltip_content00118"><span class="tt kwbu">Scouts</span></span> 9" ability.|
000008532005|SM|FROST WEAPON|15|Champions of Russ|Amongst the most prized weapons of the sons of Russ – himself the Lord of Winter and War – these blisteringly cold weapons are specially crafted by a master Iron Priest. Some are wrought from the razor-sharp fangs of the Ice Kraken, while others are shards of energised diamond, giving them the appearance of blades forged from purest ice.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. The bearer’s melee weapons have the <span class="kwb2 bluefont"><span class="tooltip00055" data-tooltip-content="#tooltip_content00055"><span class="tt kwbu">[PRECISION]</span></span></span> ability, and the Strength and Armour Penetration characteristics of those weapons are improved by 1.|
000009785005|SM|Fusillade|15|Librarius Conclave|The Librarian wreathes the ammunition of his allies in armour-eroding halos of azure fire.|<span class="tooltip00755" data-tooltip-content="#tooltip_content00755" data-tooltip-anchor="#tooltip_content00755"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">PSYKER</span></span> model only. Ranged weapons equipped by models in the bearer’s unit have the <span class="kwb2 bluefont"><span class="tooltip00123" data-tooltip-content="#tooltip_content00123"><span class="tt kwbu">[ANTI-MONSTER</span> <span class="tt kwbu">5+]</span></span></span> and <span class="kwb2 bluefont"><span class="tooltip00123" data-tooltip-content="#tooltip_content00123"><span class="tt kwbu">[ANTI-VEHICLE</span> <span class="tt kwbu">5+]</span></span></span> abilities, and:<br><ul><li>The <span class="kwb2 bluefont"><span class="tooltip00138" data-tooltip-content="#tooltip_content00138"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> ability if the <span class="tooltip01140" data-tooltip-content="#tooltip_content01140"><span class="tt kwbu">Pyromancy</span> <span class="tt kwbu">Discipline</span></span> is active for your army.</li><li>Add 6" to the Range characteristic of those weapons if the <span class="tooltip01141" data-tooltip-content="#tooltip_content01141"><span class="tt kwbu">Telekinesis</span> <span class="tt kwbu">Discipline</span></span> is active for your army.</li></ul>|
000008490005|SM|Shadow War Veteran|30|Vanguard Spearhead|By the time the enemy believes battle has begun, their rear lines have already been attacked at this warriors command - their supply lines cut and their communications in disarray - choking them off from vital battlefield support.|<span class="tooltip00348" data-tooltip-content="#tooltip_content00348" data-tooltip-anchor="#tooltip_content00348"><span class="kwb kwbu">PHOBOS</span></span> model only. Gain following ability:<br><b>Lord of Deceit (Aura):</b> Each time your opponent targets a unit from their army with a Stratagem, if that unit is within 12" of this model, increase the cost of that use of that Stratagem by 1CP.|
000008486005|SM|Hunter’s Instincts|25|Stormlance Task Force|This mounted huntsman espouses the value of circling the enemy and striking suddenly from an unexpected quarter upon their speeding steed, the better to land the killing blow.|<span class="tooltip00353" data-tooltip-content="#tooltip_content00353" data-tooltip-anchor="#tooltip_content00353"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">MOUNTED</span></span> model only. If the bearer’s unit is in <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>, for the purposes of setting up that unit on the battlefield, treat the current <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a> number as being one higher than it actually is.|
000008482005|SM|Adamantine Mantle|20|Firestorm Assault Force|This flowing cloak or finely wrought tabard is laced through with threads of braided adamantine. When combined with armour and energy fields, it has been shown time and again that these symbols of office are proof against even the very strongest attacks.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. Each time an attack is allocated to the bearer, subtract 1 from the Damage characteristic of that attack. If that attack was made with a <span class="tooltip00194" data-tooltip-content="#tooltip_content00194"><span class="tt kwbu">Melta</span></span> or <span class="tooltip01106" data-tooltip-content="#tooltip_content01106"><span class="tt kwbu">Torrent</span></span> weapon, change the Damage characteristic of that attack to 1 instead.|
000008478005|SM|Master of Machine War|20|Ironstorm Spearhead|This commander is supremely gifted in the strategies of armoured warfare, understanding the capabilities of every war engine in the Chapters arsenal. Delivering precision orders, they ensure the vehicles under their command inflict the most punishing damage to the enemy even amidst complex manoeuvres.|<span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> model only. In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one <span class="tooltip00357" data-tooltip-content="#tooltip_content00357" data-tooltip-anchor="#tooltip_content00357"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">VEHICLE</span></span> model within 6" of the bearer. Until the start of your next Command phase, that <span class="kwb">VEHICLE</span> is eligible to shoot even if it <span class="tooltip00027" data-tooltip-content="#tooltip_content00027"><span class="tt kwbu">Fell</span> <span class="tt kwbu">Back</span></span> or <span class="tooltip01018" data-tooltip-content="#tooltip_content01018"><span class="tt kwbu">Advanced</span></span> this turn.|
000008494005|SM|Iron Resolve|15|1st Company Task Force|This hero shrugs off even horrendous wounds.|<span class="tooltip00752" data-tooltip-content="#tooltip_content00752" data-tooltip-anchor="#tooltip_content00752"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">ASTARTES</span> <span class="kwb kwbu">TERMINATOR</span></span> model only. The bearer has the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">5+</span></span> ability. Once per battle, after the bearer’s unit is selected as the target of one or more attacks, the bearer can use this Enhancement. If it does, until the end of the phase, models in the bearer’s unit have the Feel No Pain 5+ ability.|
000009186005|SM|Vengeful Onslaught|10|The Lost Brethren|This Son of Sanguinius appears to the brothers of the Death Company as a paragon of their Primarchs martial prowess. Should he fall in battle, the vengeful fury of the Lost will be inflamed.|<span class="tooltip01127" data-tooltip-content="#tooltip_content01127" data-tooltip-anchor="#tooltip_content01127"><span class="kwb kwbu">DEATH</span> <span class="kwb kwbu">COMPANY</span></span> model only. It the bearer is <span class="tooltip01010" data-tooltip-content="#tooltip_content01010"><span class="tt kwbu">destroyed</span></span>, until the end of your next turn, each time a friendly <span class="kwb">DEATH</span> <span class="kwb">COMPANY</span> model makes an attack, add 1 to the 1 <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.|
000008771005|SM|Pennant of Remembrance|10|Unforgiven Task Force|This hallowed banner records the names and deeds of legendary members of the Deathwing, stoking still firmer resolve in those who fight beneath it.|<span class="tooltip00377" data-tooltip-content="#tooltip_content00377" data-tooltip-anchor="#tooltip_content00377"><span class="kwb kwbu">ANCIENT</span></span> model only. While the bearer is leading a unit, models in that unit have the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">6+</span></span> ability. While that unit is <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Battle-shocked</span></span>, models in that unit have the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">4+</span></span> ability instead.|
000008811002|TAU|Coordinated Exploitation|20|Mont’ka|This leader eschews their own martial glory in favour of seeking out an advanced vantage point then exploiting it to guide in the firepower of their fellows.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only (excluding <span class="tooltip01142" data-tooltip-content="#tooltip_content01142" data-tooltip-anchor="#tooltip_content01142"><span class="kwb kwbu">KROOT</span> <span class="kwb kwbu">SHAPER</span></span> models). While the bearer is leading a unit, each time that unit is an <span class="tooltip00371" data-tooltip-content="#tooltip_content00371"><span class="tt kwbu">Observer</span> <span class="tt kwbu">unit</span></span>, until the end of the phase, ranged weapons equipped by models in their <span class="tooltip00371" data-tooltip-content="#tooltip_content00371"><span class="tt kwbu">Guided</span> <span class="tt kwbu">unit</span></span> have the <span class="kwb2 bluefont"><span class="tooltip00138" data-tooltip-content="#tooltip_content00138"><span class="tt kwbu">[sustained</span> <span class="tt kwbu">hits</span> <span class="tt kwbu">1]</span></span></span> ability while targeting their <span class="tooltip00371" data-tooltip-content="#tooltip_content00371"><span class="tt kwbu">Spotted</span> <span class="tt kwbu">unit</span></span>.|
000008821002|TAU|Borthrod Gland|15|Kroot Hunting Pack|The Kroot found the flesh of the Borthrod so irresistible they hunted them to extinction. This preserved gland still exudes pheromones that drive nearby Kroot into a ravenous frenzy.|<a href="/wh40k10ed/factions/t-au-empire/Kroot-Flesh-Shaper">Kroot Flesh Shaper</a> only. While the bearer is leading a unit, each time a model in that unit makes a melee attack, an unmodified <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span> of 5+ scores a <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Critical</span> <span class="tt kwbu">Hit</span></span>.|
000009636002|TAU|Target Optimisation Microdrones|0|Starfire Cadre|A swarm of tiny experimental drones swarm about this warrior, analysing weaknesses in enemy wargear.|<a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Cadre-Fireblade"><span class="kwb kwbo">CADRE</span> <span class="kwb kwbo">FIREBLADE</span></a> model only. Once per turn, in your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Shooting-Phase">Shooting phase</a>, when a friendly <span class="tooltip01143" data-tooltip-content="#tooltip_content01143" data-tooltip-anchor="#tooltip_content01143"><span class="kwb kwbu">FIRE</span> <span class="kwb kwbu">WARRIOR</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Pathfinder-Team"><span class="kwb kwbo">PATHFINDER</span> <span class="kwb kwbo">TEAM</span></a> or <span class="kwb">CADRE</span> <span class="kwb">FIREBLADE</span> unit within 6" of the bearer is selected to shoot, the bearer can use this Enhancement. If it does, until the end of the phase, improve the Armour Penetration characteristic of ranged weapons equipped by models in that unit by 1.|
000009645002|TAU|Experienced Leader|0|Kroot Raiding Party|This Shaper has defeated - and quite possibly devoured - such foes before. They are well able to advise their warriors on how to fight them.|At the start of the first <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>, select one enemy unit on the battlefield. Until the end of the battle, each time a <span class="tooltip00364" data-tooltip-content="#tooltip_content00364" data-tooltip-anchor="#tooltip_content00364"><span class="kwb kwbu">KROOT</span></span> model from your army makes an attack that targets that enemy unit, if the bearer is on the battlefield, you can re-roll the <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span>.|
000008442002|TAU|Exemplar of the Kauyon|20|Kauyon|Long meditation upon the tenets of the Patient Hunter has seen this warrior master the application of this cunning ambush strategy. When they take to the battlefield, they embody the teachings of the Kauyon, much to the dismay of their luckless prey.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only (excluding <span class="tooltip01142" data-tooltip-content="#tooltip_content01142" data-tooltip-anchor="#tooltip_content01142"><span class="kwb kwbu">KROOT</span> <span class="kwb kwbu">SHAPER</span></span> models). While the bearer is leading a unit, the <span class="tooltip00772" data-tooltip-content="#tooltip_content00772"><span class="tt kwbu">Patient</span> <span class="tt kwbu">Hunter</span></span> Detachment rule applies to that unit from the second <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a> onwards instead of from the third.|
000009839002|TAU|Student of Kauyon|15|Auxiliary Cadre|This Shaper has not only studied the Code of Fire but has also adapted it to best suit their people’s skills.|<span class="tooltip01142" data-tooltip-content="#tooltip_content01142" data-tooltip-anchor="#tooltip_content01142"><span class="kwb kwbu">KROOT</span> <span class="kwb kwbu">SHAPER</span></span> model only. In the Declare Battle Formations step, you can select up to three <a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Kroot-Carnivores"><span class="kwb kwbo">KROOT</span> <span class="kwb kwbo">CARNIVORES</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Kroot-Farstalkers"><span class="kwb kwbo">KROOT</span> <span class="kwb kwbo">FARSTALKERS</span></a> units from your army. Models in those units have the <span class="tooltip00048" data-tooltip-content="#tooltip_content00048"><span class="tt kwbu">Deep</span> <span class="tt kwbu">Strike</span></span> ability.|
000008815002|TAU|Internal Grenade Racks|20|Retaliation Cadre|These thigh plates house deployment rails of high-explosive bomblets. As the pilot jets over the foe, the racks can be triggered to dispense a rain of death.|<span class="tooltip00773" data-tooltip-content="#tooltip_content00773" data-tooltip-anchor="#tooltip_content00773"><span class="kwb kwbu">T’AU</span> <span class="kwb kwbu">EMPIRE</span> <span class="kwb kwbu">BATTLESUIT</span></span> model only. The bearer has the <span class="tooltip00140" data-tooltip-content="#tooltip_content00140"><span class="tt kwbu">Grenades</span></span> keyword, and each time the bearer ends a <span class="tooltip01016" data-tooltip-content="#tooltip_content01016"><span class="tt kwbu">Normal</span> <span class="tt kwbu">move</span></span>, you can select one enemy unit that it moved over during that move. If you do, roll six D6: for each 4+, that enemy unit suffers 1 <span class="tooltip00006" data-tooltip-content="#tooltip_content00006"><span class="tt kwbu">mortal</span> <span class="tt kwbu">wound</span></span>.|
