id|faction_id|name|legend|description|detachment|
000008441|TAU|Patient Hunter|The tactical philosophy known as the Kauyon allows for T’au commanders to draw the enemy into a deadly trap, springing it at the perfect moment to deliver a storm of fatal strikes against which none can escape.|From the third <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a> onwards, all ranged weapons equipped by <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> models from your army have the <span class="kwb2 bluefont"><span class="tooltip00014" data-tooltip-content="#tooltip_content00014"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> ability, or the <span class="kwb2 bluefont"><span class="tooltip00014" data-tooltip-content="#tooltip_content00014"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">2]</span></span></span> ability instead while targeting their unit’s <span class="tooltip00375" data-tooltip-content="#tooltip_content00375"><span class="tt kwbu">Spotted</span></span> unit.|Kauyon|
000008810|TAU|Killing Blow|Mont’ka is the most aggressive style of T’au warfare. Its singular focus is the art of identifying a target of opportunity and attacking it swiftly with an overwhelming application of force.|During the first, second and third <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle rounds</a>, ranged weapons equipped by <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> models from your army have the <span class="kwb2 bluefont"><span class="tooltip00274" data-tooltip-content="#tooltip_content00274"><span class="tt kwbu">[ASSAULT]</span></span></span> ability. During the first, second and third battle rounds, while a unit is a <span class="tooltip00375" data-tooltip-content="#tooltip_content00375"><span class="tt kwbu">Guided</span> <span class="tt kwbu">unit</span></span>, its ranged weapons have the <span class="kwb2 bluefont"><span class="tooltip00275" data-tooltip-content="#tooltip_content00275"><span class="tt kwbu">[LETHAL</span> <span class="tt kwbu">HITS]</span></span></span> ability.|Mont’ka|
000008814|TAU|Bonded Heroes|Cadres of T’au Battlesuit pilots fight in a manner inspired by the dynamism and determination of famous and beloved war leaders. Indeed, some of the specialist piloting manoeuvres they employ are named after such icons, in a few rare - and sometimes unofficial - cases even after those who have since fallen far from favour with the Ethereal Council. Either way, these bonded veterans are experts in the deadly art of engaging the enemy in close confines. They plunge into the heart of the enemy army where the fighting is fiercest, and prevail in the name of the Greater Good.|Each time a <span class="tooltip00581" data-tooltip-content="#tooltip_content00581" data-tooltip-anchor="#tooltip_content00581"><span class="kwb kwbu">T’AU</span> <span class="kwb kwbu">EMPIRE</span> <span class="kwb kwbu">BATTLESUIT</span></span> model from your army makes a ranged attack that targets a unit within 12", improve the Strength characteristic of that attack by 1. If that attack targets a unit within 6", improve the Armour Penetration characteristic of that attack by 1 as well.|Retaliation Cadre|
000008818|TAU|Hunter’s Instincts|The Kroot naturally predate upon weakened foes, drawn by the scent of spilled blood and viscera.|Each time a <span class="tooltip00366" data-tooltip-content="#tooltip_content00366" data-tooltip-anchor="#tooltip_content00366"><span class="kwb kwbu">KROOT</span></span> model from your army makes an attack, add 1 to the <span class="tooltip00008" data-tooltip-content="#tooltip_content00008"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span> if the target of that attack is below its <span class="tooltip00498" data-tooltip-content="#tooltip_content00498"><span class="tt kwbu">Starting</span> <span class="tt kwbu">Strength</span></span>, and add 1 to the <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> as well if the target of that attack is <span class="tooltip00499" data-tooltip-content="#tooltip_content00499"><span class="tt kwbu">Below</span> <span class="tt kwbu">Half-strength</span></span>.|Kroot Hunting Pack|
000008819|TAU|Skirmish Fighters|Though ill-suited to protracted warfare, the Kroot are experts at light, swift skirmishing. Here their fieldcraft and wiry natural agility help them to evade the hostile attentions of their foes.|<span class="tooltip00366" data-tooltip-content="#tooltip_content00366" data-tooltip-anchor="#tooltip_content00366"><span class="kwb kwbu">KROOT</span></span> models from your army have a 6+ <span class="tooltip00011" data-tooltip-content="#tooltip_content00011"><span class="tt kwbu">invulnerable</span> <span class="tt kwbu">save</span></span> against melee attacks and a 5+ invulnerable save against ranged attacks.|Kroot Hunting Pack|
000008820|TAU|KEYWORDS||If you select this Detachment, <a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Kroot-Carnivores"><span class="kwb kwbo">KROOT</span> <span class="kwb kwbo">CARNIVORE</span></a> units from your army have the <a href="/wh40k10ed/factions/t-au-empire/#Battleline">Battleline</a> keyword.|Kroot Hunting Pack|
0000008425|TS|Kindred Sorcery|For an instant, the chanting voices of the Thousand Sons achieve perfect synchronisation, words of malign incantation rolling out like the peal of some cursed bell amidst the empyrean.|In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one of the abilities listed below to take effect until the start of your next Command phase.<div style="height:8px"></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">MALEVOLENT CHARGE</p><p><span class="tooltip00548" data-tooltip-content="#tooltip_content00548"><span class="tt kwbu">Psychic</span> <span class="tt kwbu">weapons</span></span> equipped by <span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> models from your army have the <span class="kwb2 bluefont"><span class="tooltip00275" data-tooltip-content="#tooltip_content00275"><span class="tt kwbu">[LETHAL</span> <span class="tt kwbu">HITS]</span></span></span> ability.</p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">PSYCHIC MAELSTROM</p><p><span class="tooltip00548" data-tooltip-content="#tooltip_content00548"><span class="tt kwbu">Psychic</span> <span class="tt kwbu">weapons</span></span> equipped by <span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> models from your army have the <span class="kwb2 bluefont"><span class="tooltip00014" data-tooltip-content="#tooltip_content00014"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> ability.</p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">WRATH OF THE IMMATERIUM</p><p><span class="tooltip00548" data-tooltip-content="#tooltip_content00548"><span class="tt kwbu">Psychic</span> <span class="tt kwbu">weapons</span></span> equipped by <span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> models from your army have the <span class="kwb2 bluefont"><span class="tooltip00015" data-tooltip-content="#tooltip_content00015"><span class="tt kwbu">[DEVASTATING</span> <span class="tt kwbu">WOUNDS]</span></span></span> ability.</p></td></tr></tbody></tbody></table></div>|Cult of Magic|
000008356|TYR|Hyper-adaptations|Every warrior organism in the Tyranid race is fashioned by the ineffable alien will of the Hive Mind. Their flesh and chitin is endlessly mutable, honed into whatever form will prove most lethal to the prey.|At the start of the first <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>, select one of the following Hyper-adaptations to be active for <span class="kwb">TYRANIDS</span> units from your army until the end of the battle:<br><br><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">Swarming Instincts</p><p>Each time a <span class="kwb">TYRANIDS</span> model with this Hyper-adaptation makes an attack that targets an <span class="kwb">INFANTRY</span> or <span class="kwb">SWARM</span> unit, that attack has the <span class="kwb2 bluefont"><span class="tooltip00014" data-tooltip-content="#tooltip_content00014"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> ability.</p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">Hyper-aggression</p><p>Each time a <span class="kwb">TYRANIDS</span> model with this Hyper-adaptation makes an attack that targets a <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> unit, that attack has the <span class="kwb2 bluefont"><span class="tooltip00275" data-tooltip-content="#tooltip_content00275"><span class="tt kwbu">[LETHAL</span> <span class="tt kwbu">HITS]</span></span></span> ability.</p></td></tr></tbody></tbody></table></div><div class="BreakInsideAvoid"><table max-width="480px" border="0" cellpadding="3" style="border-width:0px"><tbody><tbody><tr><td><p style="display:block" class="impact18">Hive Predators</p><p>Each time a <span class="kwb">TYRANIDS</span> model with this Hyper-adaptation makes an attack that targets a <span class="kwb">CHARACTER</span> unit, on a <span class="tooltip00008" data-tooltip-content="#tooltip_content00008"><span class="tt kwbu">Critical</span> <span class="tt kwbu">Hit</span></span>, that attack has the <span class="kwb2 bluefont"><span class="tooltip00057" data-tooltip-content="#tooltip_content00057"><span class="tt kwbu">[PRECISION]</span></span></span> ability.</p></td></tr></tbody></tbody></table></div>|Invasion Fleet|
000008403|TYR|Enraged Behemoths|In their efforts to lay the monstrous beasts of a Crusher Stampede low, the prey only succeed in further enraging the rampaging monsters. The surviving beasts are driven to fight with greater fury the more of their number that fall.|Each time a <span class="tooltip00371" data-tooltip-content="#tooltip_content00371" data-tooltip-anchor="#tooltip_content00371"><span class="kwb kwbu">TYRANIDS</span> <span class="kwb kwbu">MONSTER</span></span> model from your army makes an attack, add 1 to the <span class="tooltip00008" data-tooltip-content="#tooltip_content00008"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span> if that model’s unit is below its <span class="tooltip00498" data-tooltip-content="#tooltip_content00498"><span class="tt kwbu">Starting</span> <span class="tt kwbu">Strength</span></span>, and add 1 to the <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> as well if that model’s unit is <span class="tooltip00499" data-tooltip-content="#tooltip_content00499"><span class="tt kwbu">Below</span> <span class="tt kwbu">Half-strength</span></span>. In addition, while a <span class="kwb">TYRANIDS</span> <span class="kwb">MONSTER</span> unit from your army (excluding <span class="tooltip00012" data-tooltip-content="#tooltip_content00012"><span class="tt kwbu">Battle-shocked</span></span> units) is at its Starting Strength, add 2 to the Objective Control characteristic of models in that unit.|Crusher Stampede|
000008407|TYR|Insurmountable Odds|When Hormagaunts, Termagants and other such expendable warrior organisms attack en masse they make up for their comparative fragility with sheer numbers. Coupled with the speed and ferocity of their onslaught - which only seems to increase as the prey try to gun the creatures down or drive them back - the gathered broods soon overrun even the most determined defenders.|Each time an enemy unit is selected to shoot, after that unit has finished making its attacks, if one or more models from one or more <span class="tooltip00588" data-tooltip-content="#tooltip_content00588" data-tooltip-anchor="#tooltip_content00588"><span class="kwb kwbu">ENDLESS</span> <span class="kwb kwbu">MULTITUDE</span></span> units from your army were <span class="tooltip00268" data-tooltip-content="#tooltip_content00268"><span class="tt kwbu">destroyed</span></span> as a result of those attacks, each such unit can make a Surge move. To do so, roll one D6: that unit can be moved a distance in inches up to the result, but that unit must end that move as close as possible to the closest enemy unit (excluding <a href="/wh40k10ed/the-rules/core-rules/#Aircraft"><span class="kwb">AIRCRAFT</span></a>). When doing so, those models can be moved within <span class="tooltip00036" data-tooltip-content="#tooltip_content00036"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of enemy units. A unit cannot make a Surge move while it is <span class="tooltip00012" data-tooltip-content="#tooltip_content00012"><span class="tt kwbu">Battle-shocked</span></span>.|Unending Swarm|
000008411|TYR|Feed the Swarm|Even as the beasts of the Assimilation Swarm stalk across the battlefield they make use of the abundant biomass yielded up by the prey worlds slow demise. Warrior organisms heal even the most grievous wounds in moments, or stagger upright and return to the fight after they seemed slain. A strain of revolting vitality flows through the Tyranid broods as though leeched direct from their dismayed victims.|In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, each <span class="tooltip00586" data-tooltip-content="#tooltip_content00586" data-tooltip-anchor="#tooltip_content00586"><span class="kwb kwbu">HARVESTER</span></span> unit from your army that is within range of an <span class="tooltip00100" data-tooltip-content="#tooltip_content00100"><span class="tt kwbu">objective</span> <span class="tt kwbu">marker</span></span> you control can Regenerate one friendly <span class="kwb">TYRANIDS</span> unit that is within 6" of it. A unit can only be regenerated once per phase. Each time a unit regenerates, do one of the following:<br><ul><li>One model in that unit regains up to D3 lost wounds.</li><li>One <span class="tooltip00268" data-tooltip-content="#tooltip_content00268"><span class="tt kwbu">destroyed</span></span> <span class="tooltip00590" data-tooltip-content="#tooltip_content00590" data-tooltip-anchor="#tooltip_content00590"><span class="kwb kwbu">INFANTRY</span></span> model (excluding <span class="tooltip00399" data-tooltip-content="#tooltip_content00399" data-tooltip-anchor="#tooltip_content00399"><span class="kwb kwbu">CHARACTERS</span></span>) is returned to that unit with its full wounds remaining. If that unit is an <span class="tooltip00588" data-tooltip-content="#tooltip_content00588" data-tooltip-anchor="#tooltip_content00588"><span class="kwb kwbu">ENDLESS</span> <span class="kwb kwbu">MULTITUDE</span></span> unit, up to 3 destroyed models are returned instead.</li></ul>|Assimilation Swarm|
000008415|TYR|Questing Tendrils|In the early stages of an invasion, the Hive Mind harries and unbalances its foes with lightning-fast flanking attacks, before encircling them for the final, bloody slaughter.|<span class="kwb">TYRANIDS</span> units with this ability are <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">eligible to charge</a> in a turn in which they <span class="tooltip00030" data-tooltip-content="#tooltip_content00030"><span class="tt kwbu">Fell</span> <span class="tt kwbu">Back</span></span>. <span class="tooltip00589" data-tooltip-content="#tooltip_content00589" data-tooltip-anchor="#tooltip_content00589"><span class="kwb kwbu">VANGUARD</span> <span class="kwb kwbu">INVADER</span></span> units with this ability are eligible to charge in a turn in which they <span class="tooltip00279" data-tooltip-content="#tooltip_content00279"><span class="tt kwbu">Advanced</span></span>.|Vanguard Onslaught|
000008420|TYR|Synaptic Imperatives|The leader-beasts of these swarms act as conduits to the will of the Hive Mind. Irresistible imperatives lash out from them like whips that drive lesser bioforms to hurl themselves at the prey, to fight on through fatal wounds or to attack with redoubled savagery.|At the start of the <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>, you can select one of the Synaptic Imperatives shown below. Until the end of the battle round, that Synaptic Imperative is active for your army and while a <span class="kwb">TYRANIDS</span> unit from your army is within <span class="tooltip00398" data-tooltip-content="#tooltip_content00398"><span class="tt kwbu">Synapse</span> <span class="tt kwbu">Range</span></span> of your army, it will benefit from it. Each Synaptic Imperative can only be selected once per battle.<br><ul><li><b>Synaptic Augmentation:</b> While this unit is within Synapse Range of your army, models in this unit have a 5+ <span class="tooltip00011" data-tooltip-content="#tooltip_content00011"><span class="tt kwbu">invulnerable</span> <span class="tt kwbu">save</span></span>.</li><li><b>Surging Vitality:</b> While this unit is within Synapse Range of your army, add 1 to <span class="tooltip00279" data-tooltip-content="#tooltip_content00279"><span class="tt kwbu">Advance</span></span> and <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Charge</span> <span class="tt kwbu">rolls</span></span> made for this unit.</li><li><b>Goaded to Slaughter:</b> While this unit is within Synapse Range of your army, each time a model in this unit makes a melee attack, add 1 to the <span class="tooltip00008" data-tooltip-content="#tooltip_content00008"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.</li></ul>|Synaptic Nexus|
000008430|WE|Relentless Rage|The World Eaters fight in a perpetual fury, driven ever onwards to slaughter all who stand in their way. All of their warriors have been subject to horrific psycho-surgery, implanted with crude devices that amplify their aggression, while some also submit to possession by the raging daemons of the Blood God. Whatever drives their berserk rage, these warriors only stop killing when every foe lies in ruin at their feet – and sometimes not even then.|Each time a <span class="kwb">WORLD</span> <span class="kwb">EATERS</span> unit from your army is selected to fight, if that unit made a <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Charge</span> <span class="tt kwbu">move</span></span> this turn, until the end of the phase, add 1 to the Strength and Attacks characteristics of melee weapons equipped by models in that unit.|Berzerker Warband|
